log_date,rom_rev,log_path,pull_id,sample_offset,abs_sample,time,RPM,MPH,gear_ratio,APP,Throttle,mrp,Trgt_Boost,wgdc,Tdp,tdi,avcs,Timing,FFB,wbo2,MAF,FBKC,FLKC,IAM
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,51,19219,773.24,4724.0,45.0,104.97777777777776,100.0,100.0,19.71,22.29,70.59,9.15987,2.15699,12.0,12.0,10.96,11.39,271.4,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,52,19220,773.28,4775.0,45.0,106.11111111111111,100.0,100.0,19.71,22.29,70.59,9.15987,2.15699,11.0,12.0,10.96,11.56,277.78,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,53,19221,773.32,4694.0,47.0,99.87234042553192,100.0,100.0,20.0,22.29,70.98,8.29014,2.15699,10.0,12.0,10.94,11.48,280.06,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,54,19222,773.36,4518.0,47.0,96.12765957446808,100.0,100.0,20.44,22.29,69.8,6.81162,2.15699,8.0,10.5,10.96,11.43,275.96,0.0,-1.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,55,19223,773.4,4827.0,47.0,102.70212765957449,100.0,100.0,20.15,22.29,69.8,6.81162,2.15699,7.0,12.0,10.96,11.43,276.87,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,56,19224,773.44,5075.0,47.0,107.97872340425532,100.0,100.0,20.15,22.11,69.8,5.83497,2.50274,7.0,12.5,10.94,11.22,284.71,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,57,19225,773.48,5020.0,48.0,104.58333333333331,100.0,100.0,20.73,21.95,70.98,6.185,2.86869,7.0,12.5,10.95,11.56,293.19,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,58,19226,773.52,4867.0,48.0,101.39583333333331,100.0,100.0,20.58,21.95,70.98,6.185,2.86869,6.0,12.0,10.95,11.22,293.74,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,59,19227,773.56,4892.0,49.0,99.83673469387756,100.0,100.0,21.02,22.24,69.02,4.47404,3.13873,5.0,12.0,10.95,11.31,289.3,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,60,19228,773.6,5093.0,49.0,103.93877551020408,100.0,100.0,21.02,22.24,69.02,4.47404,3.13873,5.0,12.5,10.95,11.26,294.85,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,61,19229,773.64,5247.0,50.0,104.94,100.0,100.0,20.87,21.85,67.45,2.05358,3.29262,5.0,13.0,10.9,11.35,298.74,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,62,19230,773.68,5183.0,50.0,103.66,100.0,100.0,20.87,21.78,68.24,2.53181,3.47139,5.0,12.5,10.94,11.22,303.19,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,63,19231,773.72,5134.0,51.0,100.66666666666669,100.0,100.0,21.02,21.78,68.24,2.53181,3.47139,4.0,12.5,10.94,11.52,294.85,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,64,19232,773.76,5314.0,51.0,104.19607843137256,100.0,100.0,20.73,21.87,68.24,2.69652,3.65825,4.0,13.0,10.96,11.35,299.3,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,65,19233,773.8,5453.0,52.0,104.8653846153846,100.0,100.0,20.44,21.3,68.24,1.92726,3.80557,4.0,13.5,11.02,11.52,300.41,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,66,19234,773.84,5350.0,52.0,102.8846153846154,100.0,100.0,20.29,21.3,68.24,1.92726,3.80557,4.0,13.5,11.02,11.14,304.85,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,67,19235,773.88,5360.0,53.0,101.13207547169812,100.0,100.0,20.44,21.4,69.02,2.57312,3.98648,3.0,13.5,11.04,11.14,303.19,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,68,19236,773.92,5460.0,53.0,103.01886792452832,100.0,100.0,20.29,21.4,69.02,2.57312,3.98648,3.0,13.5,11.04,11.26,303.19,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,69,19237,773.96,5553.0,54.0,102.83333333333331,100.0,100.0,20.15,21.17,69.41,2.52228,4.16475,3.0,12.5,11.07,11.26,305.96,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,70,19238,774.0,5638.0,54.0,104.4074074074074,100.0,100.0,19.86,20.69,69.02,1.91505,4.31144,3.0,13.0,11.24,11.05,309.85,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,71,19239,774.04,5607.0,55.0,101.94545454545457,100.0,100.0,19.86,20.69,69.02,1.91505,4.31144,3.0,13.0,11.24,11.39,312.63,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,72,19240,774.08,5595.0,55.0,101.72727272727272,100.0,100.0,19.86,20.84,70.2,2.69594,4.49827,4.0,12.5,11.11,11.18,311.52,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,73,19241,774.12,5686.0,56.0,101.53571428571428,100.0,100.0,19.86,20.25,68.63,0.827425,4.58839,3.0,13.0,11.1,11.1,313.19,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,74,19242,774.16,5777.0,56.0,103.16071428571428,100.0,100.0,19.71,20.25,68.63,0.827425,4.58839,3.0,13.5,11.1,11.48,315.96,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,75,19243,774.2,5830.0,57.0,102.28070175438596,100.0,100.0,19.57,19.64,68.24,0.182591,4.56871,4.0,13.5,11.16,11.35,316.51,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,76,19244,774.24,5846.0,57.0,102.56140350877192,100.0,100.0,19.57,19.64,68.24,0.182591,4.56871,4.0,13.5,11.16,11.26,318.64,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,77,19245,774.28,5901.0,58.0,101.74137931034484,100.0,100.0,19.57,19.58,67.84,0.118611,4.54903,4.0,14.0,11.08,11.14,318.09,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,78,19246,774.32,5981.0,58.0,103.1206896551724,100.0,100.0,19.57,19.24,67.45,-0.400278,4.50441,4.0,14.5,11.08,11.52,319.7,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,79,19247,774.36,5612.0,59.0,95.1186440677966,100.0,100.0,19.42,19.24,67.45,-0.400278,4.50441,4.0,13.0,11.08,11.64,322.33,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,80,19248,774.4,5180.0,59.0,87.79661016949153,76.47,100.0,19.57,21.17,72.16,5.02684,4.80353,4.0,11.5,11.08,12.7,292.63,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,81,19249,774.44,5505.0,58.0,94.91379310344828,34.9,82.75,17.39,16.34,60.0,-3.64024,4.60235,4.0,16.0,11.91,15.27,251.14,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,82,19250,774.48,5472.0,58.0,94.34482758620688,0.0,45.1,13.62,16.34,60.0,-3.64024,4.60235,6.0,17.0,11.91,18.64,225.58,-1.4,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,83,19251,774.52,5333.0,58.0,91.94827586206895,0.0,20.78,5.5,-8.73,0.0,0.0,0.0,6.0,21.5,16.62,20.24,140.9,-0.35,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,84,19252,774.56,5141.0,58.0,88.63793103448276,0.0,14.12,-2.33,-8.73,0.0,0.0,0.0,6.0,29.0,16.62,20.41,46.73,0.0,0.0,1.0
2026-05-11,20.11,logs/5-11 20.11/log0001.csv,20.11__log0001__s19168,85,19253,774.6,5027.0,58.0,86.67241379310344,0.0,12.94,-6.39,-8.73,0.0,0.0,0.0,4.0,28.0,55.85,20.37,41.2,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,0,28136,2715.52,3089.0,30.0,102.96666666666668,86.67,100.0,3.76,12.0,72.16,0.0,0.0,28.0,16.0,11.92,12.15,93.26,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,1,28137,2715.56,3111.0,30.0,103.7,100.0,100.0,4.05,19.38,80.0,10.1509,0.0,29.0,16.0,11.81,11.94,95.9,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,2,28138,2715.6,3108.0,30.0,103.6,100.0,100.0,4.34,19.38,80.0,10.1509,0.0,29.0,15.5,11.81,11.77,96.56,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,3,28139,2715.64,3131.0,30.0,104.36666666666666,100.0,100.0,4.63,19.34,80.0,10.1501,0.0,29.0,15.5,11.8,11.94,97.78,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,4,28140,2715.68,3175.0,31.0,102.41935483870968,100.0,100.0,4.92,19.62,80.0,10.1501,0.0,28.0,15.5,11.75,11.77,101.1,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,5,28141,2715.72,3219.0,31.0,103.83870967741936,100.0,100.0,5.21,19.62,80.0,10.1501,0.0,29.0,15.5,11.75,11.73,103.22,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,6,28142,2715.76,3260.0,32.0,101.875,100.0,100.0,5.5,19.85,80.0,10.1495,0.0,29.0,15.5,11.66,11.94,107.46,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,7,28143,2715.8,3257.0,32.0,101.78125,100.0,100.0,5.79,19.85,80.0,10.1495,0.0,29.0,15.0,11.61,11.77,110.92,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,8,28144,2715.84,3277.0,32.0,102.40625,100.0,100.0,6.08,19.85,80.0,10.1495,0.0,28.0,15.0,11.61,11.52,112.64,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,9,28145,2715.88,3324.0,32.0,103.875,100.0,100.0,6.52,19.85,79.61,10.1491,0.0,28.0,14.5,11.52,11.6,117.17,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,10,28146,2715.92,3355.0,33.0,101.66666666666669,100.0,100.0,6.81,19.85,79.61,10.1491,0.0,28.0,14.5,11.52,11.48,119.19,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,11,28147,2715.96,3386.0,33.0,102.6060606060606,100.0,100.0,7.24,19.85,79.22,10.1491,0.0,28.0,15.0,11.44,11.64,126.14,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,12,28148,2716.0,3422.0,34.0,100.6470588235294,100.0,100.0,7.68,19.85,78.82,10.1488,0.0,28.0,14.0,11.36,11.6,128.55,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,13,28149,2716.04,3445.0,34.0,101.32352941176472,100.0,100.0,8.11,19.85,78.82,10.1488,0.0,28.0,14.0,11.36,11.6,139.01,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,14,28150,2716.08,3482.0,34.0,102.41176470588236,100.0,100.0,8.4,19.85,78.43,10.1488,0.0,28.0,13.0,11.27,11.48,140.97,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,15,28151,2716.12,3519.0,34.0,103.5,100.0,100.0,8.98,19.85,78.04,10.1483,0.0,28.0,13.5,11.12,11.39,151.32,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,16,28152,2716.16,3548.0,35.0,101.37142857142857,100.0,100.0,9.42,19.85,78.04,10.1483,0.0,28.0,12.0,11.12,11.35,156.68,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,17,28153,2716.2,3579.0,35.0,102.25714285714284,100.0,100.0,10.0,19.85,77.65,10.1483,0.0,28.0,11.5,10.99,11.01,163.43,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,18,28154,2716.24,3644.0,35.0,104.11428571428571,100.0,100.0,10.43,19.85,77.65,10.1483,0.0,28.0,11.5,10.99,10.89,170.28,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,19,28155,2716.28,3672.0,35.0,104.91428571428573,100.0,100.0,11.16,20.08,76.86,10.1479,0.0,28.0,11.0,10.92,10.8,172.02,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,20,28156,2716.32,3702.0,36.0,102.83333333333331,100.0,100.0,12.03,20.34,76.47,10.1479,0.0,27.0,11.5,10.81,10.42,174.61,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,21,28157,2716.36,3742.0,36.0,103.94444444444444,100.0,100.0,12.61,20.34,76.47,10.1479,0.0,27.0,11.0,10.81,10.55,176.43,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,22,28158,2716.4,3824.0,37.0,103.35135135135135,100.0,100.0,13.19,20.72,75.69,10.1474,0.0,27.0,11.0,10.71,10.55,182.44,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,23,28159,2716.44,3829.0,37.0,103.48648648648648,100.0,100.0,14.06,21.11,74.51,9.53469,0.0,27.0,10.5,10.31,10.38,190.61,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,24,28160,2716.48,3865.0,38.0,101.71052631578948,100.0,100.0,15.07,21.11,74.51,9.53469,0.0,26.0,10.5,10.31,10.63,197.81,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,25,28161,2716.52,3942.0,38.0,103.73684210526316,100.0,100.0,15.65,21.27,74.51,9.06118,0.0,26.0,10.0,10.69,10.59,209.08,0.0,0.0,1.0
2026-05-23,20.14,logs/5-23 20.14/log0003.csv,20.14__log0003__s28136,26,28162,2716.56,3993.0,39.0,102.3846153846154,100.0,100.0,16.38,21.27,74.51,9.06118,0.0,26.0,10.0,10.69,10.76,218.98,0.0,0.0,1.0
