log_date,rom_rev,log_path,rpm_bin,mrp_bin,sample_count,mean_maf_gs,median_maf_gs,st,std_maf_gs
2026-04-23,20.8,logs/4-23/log0001.csv,3300.0,-5.5,23,40.39043478260869,40.37,,2.0120285518055243
2026-04-23,20.8,logs/4-23/log0001.csv,3300.0,-5.0,44,42.212272727272726,42.15,,2.227345759686269
2026-04-23,20.8,logs/4-23/log0001.csv,3300.0,-4.5,36,44.339444444444446,44.1,,1.062256209192603
2026-04-23,20.8,logs/4-23/log0001.csv,3300.0,-4.0,10,45.521,45.89,,0.9493325140445878
2026-04-23,20.8,logs/4-23/log0001.csv,3300.0,-3.5,1,46.35,46.35,,
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-11.0,4,15.010000000000002,14.965,,0.3165438358268878
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-10.5,72,17.443472222222223,17.665,,0.9105982551686108
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-10.0,37,19.42243243243244,19.22,,0.7796773029251886
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-9.5,29,21.864827586206896,21.28,,1.3715882886265602
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-9.0,17,25.245882352941177,24.96,,2.018037595114153
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-8.5,66,27.70954545454545,27.945,,1.2409604615509982
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-8.0,10,29.29,28.925,,1.8489396360556984
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-7.5,25,34.1148,35.03,,1.778920833914013
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-7.0,31,36.8883870967742,37.1,,0.9026704706007764
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-6.5,18,39.21388888888889,39.065,,0.9293080214292828
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-6.0,22,42.04727272727273,42.29,,1.3754659187004528
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-5.5,10,43.67700000000001,43.575,,0.7635887491168094
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-5.0,20,48.033,48.260000000000005,,1.335361571378999
2026-04-23,20.8,logs/4-23/log0001.csv,3700.0,-4.5,21,48.87904761904762,48.84,,0.2513345332799437
2026-04-23,20.8,logs/4-23/log0002.csv,800.0,-10.0,5,3.69,3.68,,0.0632455532033675
2026-04-23,20.8,logs/4-23/log0002.csv,800.0,-9.5,5,5.332,5.36,,0.0622093240599828
2026-04-23,20.8,logs/4-23/log0002.csv,800.0,-9.0,129,4.45953488372093,4.18,,0.624432067543575
2026-04-23,20.8,logs/4-23/log0002.csv,800.0,-8.5,14,4.975714285714285,4.48,,0.9150680032377104
2026-04-23,20.8,logs/4-23/log0002.csv,800.0,-8.0,4,7.63,7.635,,0.0778888096369859
2026-04-23,20.8,logs/4-23/log0002.csv,800.0,-7.5,19,7.867368421052631,7.88,,0.0375414001489849
2026-04-23,20.8,logs/4-23/log0002.csv,1200.0,-10.0,4,3.9375,3.895,,0.2514458192136032
2026-04-23,20.8,logs/4-23/log0002.csv,1200.0,-9.5,96,5.518020833333334,5.5,,0.5311925407522937
2026-04-23,20.8,logs/4-23/log0002.csv,1200.0,-9.0,132,6.764015151515152,6.32,,1.0608651660470525
2026-04-23,20.8,logs/4-23/log0002.csv,1200.0,-8.5,130,7.743384615384615,7.855,,0.566186144434033
2026-04-23,20.8,logs/4-23/log0002.csv,1200.0,-8.0,10,7.513,7.57,,0.2204565968872585
2026-04-23,20.8,logs/4-23/log0002.csv,1200.0,-7.5,12,8.53,7.82,,2.017725992749804
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-10.5,1,6.79,6.79,,
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-10.0,12,6.513333333333333,6.51,,0.0328449064359737
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-9.5,217,8.689032258064517,8.74,,0.4962381483527095
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-9.0,46,9.188478260869566,9.155,,0.7402881342687664
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-8.5,77,11.167272727272728,11.45,,0.837044670196464
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-8.0,123,12.449756097560975,12.5,,0.4585337705256994
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-7.5,57,13.572631578947368,13.48,,0.7187725805540932
2026-04-23,20.8,logs/4-23/log0002.csv,1600.0,-7.0,18,15.552222222222222,15.53,,0.190835795000819
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-10.5,114,7.426754385964912,7.43,,0.3610885597598497
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-10.0,17,8.579999999999998,8.29,,0.617110200855569
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-9.5,113,10.243539823008849,10.36,,0.6683841393801672
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-9.0,20,11.487,11.45,,0.9314453963146676
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-8.5,100,13.249,13.29,,0.8948567968500252
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-8.0,56,15.031785714285714,15.29,,1.0242373786345664
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-7.5,113,16.5941592920354,16.68,,0.8230677867237627
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-7.0,15,17.851999999999997,17.95,,0.5362861709412782
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-6.5,1,21.4,21.4,,
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-6.0,1,26.36,26.36,,
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-5.5,2,26.3,26.3,,0.3111269837220831
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-5.0,1,25.34,25.34,,
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-4.5,2,27.85,27.85,,0.5656854249492372
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-4.0,7,27.68142857142857,26.93,,2.0845097630812264
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-3.5,38,28.992105263157896,29.43,,1.5684338166683491
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-3.0,2,29.83,29.83,,0.0707106781186519
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-2.5,4,33.1575,32.995000000000005,,0.4072161588149471
2026-04-23,20.8,logs/4-23/log0002.csv,1900.0,-2.0,16,34.93625,34.94,,0.7012358138790877
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-11.0,45,8.442,8.44,,0.1391630828789142
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-10.5,23,9.464347826086955,9.8,,0.8371316073732024
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-10.0,156,10.703269230769232,10.64,,0.6140139364411202
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-9.5,133,11.950375939849623,11.92,,1.0065274883833384
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-9.0,51,14.15843137254902,14.04,,0.7674669310114146
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-8.5,256,15.9808984375,15.735,,0.8846988927432184
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-8.0,194,16.918092783505156,16.695,,1.00273768861833
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-7.5,127,19.176614173228344,19.44,,1.2431196168117862
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-7.0,101,20.888118811881185,20.81,,1.2731407721625188
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-6.5,43,21.686511627906977,21.57,,0.9746278501510948
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-6.0,73,23.15164383561644,23.3,,1.1039336404404911
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-5.5,81,25.19716049382716,24.89,,1.4530125899040762
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-5.0,159,27.30691823899372,27.61,,1.819888002426
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-4.5,135,29.46340740740741,29.85,,1.2913160953669254
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-4.0,189,30.97058201058201,30.94,,1.6297024202629258
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-3.5,209,32.360956937799045,32.28,,1.7110048338347783
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-3.0,155,35.24180645161291,35.38,,1.2099916662628831
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-2.5,64,36.4296875,36.465,,0.7753237291097421
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-2.0,51,37.80705882352942,37.66,,1.0624147855101571
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-1.5,176,40.475795454545455,40.565,,1.2187447608945008
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-1.0,92,42.21021739130435,42.385000000000005,,0.7796970082982014
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-0.5,80,43.490125,43.47,,0.5936893739867755
2026-04-23,20.8,logs/4-23/log0002.csv,2200.0,-0.0,9,44.41333333333333,44.31,,0.271845544381361
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-11.0,109,9.222660550458716,9.34,,0.4718298543806642
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-10.5,410,10.505414634146344,10.64,,0.7440988371795235
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-10.0,177,11.637118644067796,11.45,,0.5959829090578546
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-9.5,353,14.240509915014163,14.22,,0.8562695057753316
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-9.0,292,16.11332191780822,16.14,,0.6229595634246969
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-8.5,163,17.637791411042944,17.68,,0.7340039228036898
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-8.0,190,19.07842105263158,19.12,,0.6542362012009485
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-7.5,113,20.97300884955752,21.01,,0.8202393868296617
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-7.0,45,23.074,23.09,,0.4134357155702577
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-6.5,55,25.279818181818182,24.36,,1.873368416940252
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-6.0,70,29.86685714285714,30.225,,1.1289658508296632
2026-04-23,20.8,logs/4-23/log0002.csv,2600.0,-5.5,37,31.643783783783785,31.48,,0.5623134325235313
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-11.0,10,9.743,9.735,,0.0286937856222098
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-10.5,1,11.45,11.45,,
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-10.0,4,12.6275,12.37,,0.928811965182764
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-9.5,19,15.737368421052633,15.75,,0.3080736222482312
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-7.0,2,29.24,29.24,,0.9192388155425112
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-6.5,9,32.144444444444446,32.08,,1.66814351234472
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-6.0,24,35.34041666666666,35.595,,1.5685980424699548
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-5.5,18,36.72555555555556,36.445,,1.059007427748335
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-5.0,7,37.07857142857143,37.13,,0.286090228857294
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-4.5,10,41.227,41.505,,0.8147671787422199
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-4.0,25,42.132,41.93,,0.6533822260616958
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-3.5,4,43.66,43.765,,0.4536518488885476
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-3.0,22,46.65181818181818,47.195,,1.1231063909389714
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-2.5,29,46.45275862068965,46.5,,0.341623189992842
2026-04-23,20.8,logs/4-23/log0002.csv,3000.0,-2.0,4,46.9325,47.09,,0.3515086532837215
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-9.0,24,22.77083333333333,22.76,,0.2595802073694591
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-8.5,12,25.488333333333333,25.76,,2.0965115325369914
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-8.0,13,27.900769230769228,27.54,,1.1452034865651717
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-7.5,14,30.702142857142857,30.68,,1.1045164523023625
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-7.0,46,32.75326086956522,32.89,,1.105415064022612
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-6.5,12,34.59916666666667,34.73,,0.5310103291810498
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-6.0,28,36.52428571428571,36.58,,0.5915605762252197
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-5.5,36,37.42277777777778,37.35,,0.7489253676763812
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-5.0,36,39.74138888888889,39.455,,1.8852179150701955
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-4.5,28,43.06142857142857,43.925,,1.807178513565876
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-4.0,8,46.15,46.06,,0.6609300805899013
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-3.5,17,49.91823529411765,49.69,,1.188398267070626
2026-04-23,20.8,logs/4-23/log0002.csv,3300.0,-3.0,23,49.27434782608695,48.42,,2.156950343102199
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-10.0,1,17.45,17.45,,
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-9.5,3,21.040000000000003,21.17,,1.4593491700069587
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-9.0,36,23.58333333333333,23.59,,0.5605456525310222
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-8.5,21,25.67809523809524,25.25,,1.1241068412193704
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-8.0,2,27.89,27.89,,0.494974746830584
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-7.5,17,30.689411764705884,30.53,,0.5314657866250087
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-5.0,3,46.79333333333333,46.93,,0.6459360133429062
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-4.5,4,48.815,48.84,,0.780448588953812
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-4.0,6,50.833333333333336,50.775000000000006,,0.7956800026811464
2026-04-23,20.8,logs/4-23/log0002.csv,3700.0,-2.5,1,56.7,56.7,,
2026-04-24,20.8,logs/4-24/4-24 full.csv,800.0,-10.0,122,3.839426229508197,3.88,,0.1994426083289896
2026-04-24,20.8,logs/4-24/4-24 full.csv,800.0,-9.5,11785,4.122235044548154,4.01,,0.3728661316736146
2026-04-24,20.8,logs/4-24/4-24 full.csv,800.0,-9.0,1519,4.906570111915734,4.99,,0.7673647350185695
2026-04-24,20.8,logs/4-24/4-24 full.csv,800.0,-8.5,137,5.344671532846715,5.45,,0.7566849634841929
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-10.5,63,4.815873015873016,4.23,,1.0141143202729626
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-10.0,1072,5.681567164179104,5.84,,0.7232761902612724
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-9.5,4798,6.63705710712797,6.62,,0.7469381383494065
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-9.0,1497,7.368557114228457,7.85,,0.7936237723821415
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-8.5,81,7.162962962962964,6.75,,1.0481942144045202
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-8.0,25,9.3252,9.48,,0.4234296478361742
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-7.5,8,10.78,10.215,,1.0331920026237689
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-7.0,13,11.95923076923077,11.72,,1.1062282882122596
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-6.5,3,12.706666666666663,13.37,,1.7329839391446569
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-6.0,5,10.718,10.7,,0.045497252664309
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-5.5,14,11.483571428571429,11.38,,0.6293782908291585
2026-04-24,20.8,logs/4-24/4-24 full.csv,1200.0,-5.0,17,12.440588235294118,12.53,,0.6675184509456968
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-10.5,266,6.563421052631578,6.53,,0.2406797515380082
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-10.0,233,7.122918454935623,6.79,,0.7355569536853309
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-9.5,164,8.084268292682927,7.98,,0.6556475382769321
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-9.0,2520,9.146988095238097,9.27,,0.4166194313194392
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-8.5,405,10.360345679012344,9.93,,0.9137207033741758
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-8.0,433,12.016720554272515,12.1,,0.8675696993921562
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-7.5,1206,13.594751243781095,13.94,,1.1766812022642037
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-7.0,918,14.465305010893246,14.41,,0.6742423063512741
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-6.5,14,14.84,14.945,,0.9516301802696252
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-5.0,3,17.77,17.12,,1.9864289566959108
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-4.5,9,20.788888888888888,21.02,,0.9477004332124728
2026-04-24,20.8,logs/4-24/4-24 full.csv,1600.0,-1.5,4,27.8,27.54,,0.839404550857331
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-11.0,160,7.246625,7.25,,0.2987603054721063
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-10.5,978,7.434580777096115,7.25,,0.6294016574378185
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-10.0,218,8.982522935779818,9.025,,0.7014419394378992
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-9.5,565,10.584407079646017,10.54,,0.7627499315672348
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-9.0,246,11.661341463414637,11.565,,0.8625189907807487
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-8.5,278,12.67841726618705,12.42,,1.184279249799579
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-8.0,70,13.907142857142857,13.755,,1.4496617725036367
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-7.5,84,15.299166666666668,15.35,,1.020214019991074
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-7.0,39,17.196666666666665,17.06,,1.0958134045282788
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-6.5,57,18.496315789473684,18.41,,1.0837989263613212
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-6.0,7,20.24285714285714,20.23,,1.5579764042470228
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-5.5,6,19.956666666666667,20.025,,0.757645475579882
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-5.0,37,23.35891891891892,23.65,,1.5489992894765332
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-4.5,82,24.28743902439024,24.380000000000003,,1.1528416967292423
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-4.0,60,26.288666666666664,26.86,,1.914621232326862
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-3.5,75,27.4664,27.26,,1.2821325562873287
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-3.0,80,28.999625,29.095,,0.8956243049234542
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-2.5,80,30.704875,30.61,,1.08820836815917
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-2.0,89,32.87123595505618,32.88,,1.4229130014170344
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-1.5,62,34.70596774193548,34.425,,1.1753150392832172
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-1.0,64,36.55703125,36.605,,0.7276722611470442
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-0.5,71,37.34098591549296,37.3,,0.4447379804192157
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,-0.0,15,40.846,40.73,,0.6905980844787458
2026-04-24,20.8,logs/4-24/4-24 full.csv,1900.0,0.5,9,41.98111111111111,42.25,,0.6615596051083488
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-11.5,40,7.798,7.82,,0.0647361508800858
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-11.0,2135,7.667873536299766,7.83,,0.4065492115510067
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-10.5,867,8.754071510957324,8.58,,0.967809678891956
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-10.0,336,11.15345238095238,11.34,,0.9721844847314332
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-9.5,641,12.535148205928238,12.59,,1.1188312895889114
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-9.0,613,14.387699836867863,14.45,,1.1608959921225108
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-8.5,472,15.94167372881356,15.965,,1.1885935039048994
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-8.0,365,17.678602739726028,17.82,,1.0583656634004113
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-7.5,279,19.49820788530466,19.57,,1.2448199198628034
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-7.0,228,21.29390350877193,21.33,,1.1131584343208012
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-6.5,273,22.48117216117216,22.18,,1.408913099160788
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-6.0,364,23.74697802197802,23.595,,1.6324092588858852
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-5.5,256,25.5534765625,24.76,,2.061505261828494
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-5.0,119,28.139495798319327,28.15,,2.28163777363256
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-4.5,45,30.79911111111112,31.15,,2.5819362204486485
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-4.0,103,32.396990291262135,32.61,,2.814557338145506
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-3.5,198,32.8359595959596,32.59,,2.7305128352631622
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-3.0,81,36.141975308641975,36.99,,2.350209256509457
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-2.5,41,39.79780487804878,40.54,,2.0926018639424995
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-2.0,27,37.85,37.51,,2.54945544713436
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-1.5,76,37.877631578947366,37.39,,1.9237150644320509
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-1.0,94,43.67180851063829,45.04,,3.0049682741301864
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-0.5,42,45.64,45.67,,0.4800914547021745
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,-0.0,2,44.415,44.415,,1.6334166645409265
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,0.5,19,46.048421052631575,46.51,,1.157949639846679
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,1.0,5,49.14,49.27,,0.3654449342924299
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,1.5,7,50.06142857142857,50.06,,0.7396492090044791
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,2.0,8,51.835,51.63,,1.087973213955986
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,2.5,9,54.105555555555554,53.95,,1.0183947062793388
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,3.0,7,55.96571428571429,56.01,,0.5743070358515302
2026-04-24,20.8,logs/4-24/4-24 full.csv,2200.0,3.5,5,60.664,60.75,,0.5090972402203723
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-11.5,69,8.005072463768116,7.94,,0.1931215952557732
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-11.0,4163,8.18768196012491,8.0,,0.4497882279513875
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-10.5,1118,10.24762969588551,10.055,,0.983920236581872
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-10.0,659,12.567162367223066,12.59,,1.0231018406455838
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-9.5,1826,14.869309967141293,15.07,,1.1467972627931735
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-9.0,1532,16.383302872062664,16.27,,0.8582993557650513
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-8.5,943,18.20477200424178,18.07,,1.2942880909597052
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-8.0,433,20.599376443418016,20.61,,1.4414504748302128
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-7.5,750,22.598,22.59,,1.3151520190117976
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-7.0,533,24.69968105065666,24.4,,1.776182675875463
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-6.5,404,26.23873762376238,25.97,,1.984741081793072
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-6.0,391,29.00455242966752,29.14,,1.955258587839729
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-5.5,216,30.56087962962963,30.605,,1.6923330983219993
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-5.0,317,33.198643533123025,33.1,,1.849838614855434
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-4.5,242,35.44570247933885,35.35,,1.54030676819905
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-4.0,216,37.845925925925926,37.595,,1.421745757559581
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-3.5,140,40.01264285714286,39.575,,2.3049295345630663
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-3.0,144,42.59631944444445,43.13,,1.994999954967062
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-2.5,107,44.12485981308411,44.27,,1.1242031681066813
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-2.0,122,45.62565573770492,45.84,,1.1383052414237351
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-1.5,153,47.212941176470586,47.51,,1.2479298027411831
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-1.0,95,47.55789473684211,47.99,,1.4833472031092234
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-0.5,34,50.11176470588235,50.05,,1.2510249630245256
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,-0.0,4,53.095,52.75,,0.8073206715219572
2026-04-24,20.8,logs/4-24/4-24 full.csv,2600.0,0.5,3,53.43666666666667,53.27,,0.4535783651513074
