sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC
19708,1022.28,13.4559,13.5516,14.3428,32,0.78125,0.78125,1.56,2198.25,0.941112248,22,17.5,55.4,34.48,2.28,17.2549,20.7843,167.892,14.3647,11.31,-3.0547,0.121026,1,8,0,0,20,74.902,0,0,5.888,10.78608
19709,1022.32,13.2025,13.4367,14.4391,32,0,0.78125,0.78,2208.25,0.914026944,22,18,55.4,33.64,2.28,17.6471,20.7843,170.301,14.3647,11.165,-3.1997,0.337842,1,8,0,0,20,74.902,0,0,5.632,10.36405333
19710,1022.36,13.2451,13.3219,14.4391,32,-0.78125,0.78125,0.00,2211.75,0.924516785,22,18,55.4,34.08,2.3,17.6471,20.7843,173.476,14.3647,11.02,-3.3447,0.337842,1,8,0,0,20,74.902,0,0,5.632,10.38048
19711,1022.4,13.16,13.207,14.5157,32,-0.78125,0.78125,0.00,2230.5,0.946065905,22,18,55.4,35.17,2.3,17.6471,21.1765,170.871,14.3647,11.02,-3.3447,0.421877,1,8,0,0,20,74.902,0,0,5.632,10.46848
19712,1022.44,13.2876,13.3219,14.5157,32,-0.78125,0.78125,0.00,2223,0.966801619,22,18,55.4,35.82,2.32,17.2549,21.1765,169.259,14.3647,11.02,-3.3447,0.245935,1,8,0,0,20,74.902,0,0,5.632,10.43328
19713,1022.48,13.4559,13.5516,14.5157,32,0,0.78125,0.78,2246,0.947818344,22,18.5,55.4,35.48,2.32,17.2549,20.7843,169.191,14.3647,11.02,-3.3447,0.245935,1,8,0,0,20,74.902,0,0,5.632,10.54122667
19714,1022.52,13.5816,13.6664,14.5227,32,0.78125,0.78125,1.56,2231.5,0.951288371,22,18,55.4,35.38,2.3,17.2549,20.7843,169.736,14.3647,11.02,-3.3447,0.274356,1,8,0,0,21,74.902,0,0,5.632,10.47317333
19715,1022.56,13.7073,13.7813,14.5578,32,0.78125,0.78125,1.56,2266.25,0.9337893,22,18.5,55.4,35.27,2.32,17.2549,20.7843,170.265,14.3647,11.02,-3.3447,0.268799,1,8,0,0,21,74.902,0,0,5.632,10.63626667
19716,1022.6,13.4559,13.7813,14.5578,32,1.5625,0.78125,2.34,2258,0.940389725,22,18.5,55.4,35.39,2.3,17.2549,20.7843,170.202,14.3647,11.02,-3.3447,0.268799,1,8,0,0,20,74.902,0,0,5.632,10.59754667
19717,1022.64,13.6241,13.7813,14.5649,32,1.5625,0.78125,2.34,2279.75,0.920100888,22,18.5,55.4,34.96,2.3,16.8627,20.7843,168.104,14.3647,10.875,-3.4897,0.32757,1,8,0,0,20,74.902,0,0,5.632,10.69962667
19718,1022.68,13.539,13.7813,14.5649,32,1.5625,0.78125,2.34,2269.25,0.933083618,22,18.5,55.4,35.29,2.3,16.8627,20.7843,165.258,14.3647,10.875,-3.4897,0.32757,1,8,0,0,20,74.902,0,0,5.632,10.65034667
19719,1022.72,13.4133,13.6664,14.5649,32,1.5625,0.78125,2.34,2281.75,0.910616851,22,18.5,55.4,34.63,2.3,16.8627,20.3922,165.21,14.3647,10.875,-3.4897,-0.0966414,1,8,0,0,21,74.902,0,0,5.632,10.70901333
19720,1022.76,13.6241,13.6664,14.6499,32,1.5625,0.78125,2.34,2279.5,0.925729327,22,18.5,55.4,35.17,2.3,16.8627,20.3922,165.666,14.3647,10.73,-3.6347,-0.0616572,1,8,0,0,20,74.902,0,0,5.376,10.21216
19721,1022.8,14.0032,13.6664,14.6499,32,2.34375,0.78125,3.13,2304.75,0.910380735,22,18.5,55.4,34.97,2.3,16.8627,20.3922,166.127,14.3647,10.73,-3.6347,-0.0616572,1,8,0,0,20,74.902,0,0,5.376,10.32528
19722,1022.84,13.8349,13.6664,14.6785,32,2.34375,0.78125,3.13,2295.75,0.911336165,22,18.5,55.4,34.87,2.3,16.4706,20.3922,163.487,14.3647,10.585,-3.7797,-0.0470755,1,8,0,0,21,74.902,0,0,5.376,10.28496
19723,1022.88,13.9181,13.6664,14.6571,32,2.34375,0.78125,3.13,2299.25,0.918299445,22,18.5,53.6,35.19,2.3,16.4706,20.3922,159.242,14.3647,10.585,-3.7797,-0.261313,1,8,0,0,21,74.902,0,0,5.376,10.30064
19724,1022.92,13.8775,13.7813,14.6571,32,3.125,0.78125,3.91,2285,0.91273523,22,18.5,53.6,34.76,2.28,16.0784,19.6078,154.68,14.3647,10.585,-3.7797,-0.261313,1,8,0,0,20,74.902,0,0,5.376,10.2368
19725,1022.96,13.7924,13.7813,14.7072,32,3.125,0.78125,3.91,2310.5,0.852283056,23,19,53.6,32.82,2.26,16.0784,19.6078,155.1,14.3647,10.44,-3.9247,-0.973522,1,8,0,0,20,74.902,0,0,5.376,10.35104
19726,1023,13.5816,13.6664,14.7072,32,3.125,0.78125,3.91,2310,0.807792208,23,19.5,53.6,31.1,2.26,16.4706,19.6078,159.446,14.3647,10.295,-4.0697,-0.973522,1,8,0,0,20,74.902,0,0,5.12,9.856
19727,1023.04,13.7498,13.5516,14.845,32,2.34375,0.78125,3.13,2309.75,0.840870224,23,20,53.6,32.37,2.28,16.4706,20,159.711,14.3647,10.15,-4.2147,-0.594289,1,8,0,0,21,74.902,0,0,5.12,9.854933333
19728,1023.08,13.6241,13.5516,14.7721,32,2.34375,0.78125,3.13,2322.75,0.895834679,23,19.5,53.6,34.68,2.3,16.0784,20,155.308,14.3647,10.15,-4.2147,-0.950587,1,8,0,0,20,74.902,0,0,5.12,9.9104
19729,1023.12,13.4559,13.6664,14.7721,32,3.125,0.78125,3.91,2324.75,0.894805893,23,19.5,53.6,34.67,2.28,16.4706,20,159.841,14.3647,10.295,-4.0697,-0.950587,1,8,0,0,20,74.902,0,0,5.376,10.41488
19730,1023.16,13.6667,13.7813,14.6928,32,3.90625,0.78125,4.69,2346.75,0.886417386,23,19.5,53.6,34.67,2.3,16.4706,20,159.832,14.3647,10.295,-4.0697,-0.570464,1,8,0,0,20,74.902,0,0,5.376,10.51344
19731,1023.2,13.7924,13.8961,14.6002,32,4.6875,0.78125,5.47,2335,0.893704497,23,19.5,53.6,34.78,2.3,16.4706,20.3922,159.915,14.3647,10.295,-4.0697,-0.537848,1,8,0,0,21,74.902,0,0,5.376,10.4608
19732,1023.24,13.7073,13.7813,14.6002,32,4.6875,0.78125,5.47,2358,0.884987277,23,19.5,53.6,34.78,2.3,16.4706,20,160.041,14.3647,10.295,-4.0697,-0.537848,1,8,0,0,20,74.902,0,0,5.376,10.56384
19733,1023.28,13.4984,13.7813,14.6002,32,4.6875,0.78125,5.47,2343.5,0.890462983,23,19.5,53.6,34.78,2.3,16.4706,20.3922,160.071,14.3647,10.295,-4.0697,-0.536918,1,8,0,0,20,74.902,0,0,5.376,10.49888
19734,1023.32,13.4133,13.6664,14.6002,32,4.6875,0.78125,5.47,2359.5,0.890019072,23,19.5,53.6,35,2.3,16.4706,20.3922,160.363,14.3647,10.295,-4.0697,-0.536918,1,8,0,0,20,74.902,0,0,5.376,10.57056
19735,1023.36,13.539,13.6664,14.6002,32,4.6875,0.78125,5.47,2353,0.892477688,23,19.5,53.6,35,2.3,16.0784,20.3922,155.683,14.3647,10.295,-4.0697,-0.515724,1,8,0,0,20,74.902,0,0,5.376,10.54144
19736,1023.4,13.4984,13.5516,14.6002,32,4.6875,0.78125,5.47,2369.75,0.894271548,23,19.5,53.6,35.32,2.3,16.0784,20.3922,156.084,14.3647,10.295,-4.0697,-0.914385,1,8,0,0,21,74.902,0,0,5.376,10.61648
19737,1023.44,13.539,13.5516,14.6002,32,3.90625,0.78125,4.69,2385,0.872201258,24,19.5,53.6,34.67,2.28,16.0784,19.6078,156.334,14.3647,10.295,-4.0697,-0.914385,1,8,0,0,21,74.902,0,0,5.376,10.6848
19738,1023.48,13.4133,13.5516,14.5931,32,4.6875,0.78125,5.47,2369,0.875559308,24,19.5,53.6,34.57,2.28,16.0784,19.6078,156.069,14.3647,10.15,-4.2147,-0.860736,1,8,0,0,20,74.902,0,0,5.376,10.61312
19739,1023.52,13.3708,13.4367,14.6857,32,3.90625,0.78125,4.69,2372.25,0.869048372,24,20,53.6,34.36,2.28,15.6863,19.6078,151.648,14.3647,10.15,-4.2147,-1.26815,1,8,0,0,20,74.902,0,0,5.12,10.1216
19740,1023.56,13.16,13.4367,14.6857,32,3.125,0.78125,3.91,2360,0.835169492,24,20,53.6,32.85,2.28,16.0784,19.6078,155.919,14.3647,10.15,-4.2147,-1.26815,1,8,0,0,20,74.902,0,0,5.12,10.06933333
19741,1023.6,13.6241,13.4367,14.736,32,3.125,0.78125,3.91,2390,0.808117155,24,20.5,53.6,32.19,2.26,16.0784,19.6078,156.412,14.3647,10.005,-4.3597,-0.868454,1,8,0,0,20,74.902,0,0,5.12,10.19733333
19742,1023.64,13.5816,13.4367,14.736,32,3.125,0.78125,3.91,2412,0.812189055,24,20.5,53.6,32.65,2.3,15.6863,19.6078,147.522,14.3647,9.86,-4.5047,-0.868454,1,8,0,0,20,74.902,0,0,5.12,10.2912
19743,1023.68,13.7073,13.5516,14.7432,32,3.125,0.78125,3.91,2395.5,0.83406387,24,20.5,53.6,33.3,2.28,14.902,19.2157,133.913,14.3647,9.86,-4.5047,-1.61955,1,8,0,0,20,74.902,0,0,5.12,10.2208
19744,1023.72,13.7924,13.6664,14.7576,32,3.90625,0.78125,4.69,2396.5,0.771625287,24,21,53.6,30.82,2.22,14.5098,18.0392,129.353,14.3647,9.715,-4.6497,-3.17113,1,8,0,0,20,74.902,0,0,4.864,9.713813333
19745,1023.76,13.4559,13.6664,14.7576,32,3.90625,0.78125,4.69,2378.5,0.742905192,24,21,53.6,29.45,2.18,14.5098,17.6471,129.31,14.3647,9.425,-4.9397,-3.17113,1,8,0,0,21,74.902,0,0,4.864,9.640853333
19746,1023.8,13.8349,13.6664,15.3443,32,3.90625,0.78125,4.69,2408.5,0.71197841,24,21.5,53.6,28.58,2.18,14.902,17.6471,133.891,14.3647,9.28,-5.0847,-3.16964,1,8,0,0,21,74.902,0,0,4.608,9.24864
19747,1023.84,13.7924,13.5516,15.0453,32,3.125,0.78125,3.91,2431.25,0.722097686,24,22,53.6,29.26,2.22,14.902,18.0392,138.392,14.3647,9.135,-5.2297,-2.3971,1,8,0,0,20,74.902,0,0,4.608,9.336
19748,1023.88,13.7498,13.5516,15.0453,32,3.125,0.78125,3.91,2417.75,0.746975494,24,22.5,53.6,30.1,2.22,15.2941,18.8235,142.905,14.3647,9.135,-5.2297,-2.3971,1,8,0,0,20,74.902,0,0,4.608,9.28416
19749,1023.92,13.6241,13.6664,14.8964,32,3.90625,0.78125,4.69,2427.25,0.76852405,24,22.5,53.6,31.09,2.24,14.902,18.8235,138.317,14.3647,9.28,-5.0847,-2.40576,1,8,0,0,20,74.902,0,0,4.608,9.32064
19750,1023.96,13.9181,13.7813,14.8964,32,4.6875,0.78125,5.47,2419,0.768664737,24,22.5,53.6,30.99,2.24,14.902,18.8235,138.361,14.3647,9.28,-5.0847,-2.40576,1,8,0,0,21,74.902,0,0,4.608,9.28896
19751,1024,13.7924,14.0109,14.7504,32,6.25,0.78125,7.03,2441,0.761736993,24,22.5,53.6,30.99,2.24,15.2941,18.8235,142.786,14.3647,9.28,-5.0847,-2.39974,1,8,0,0,20,74.902,0,0,4.608,9.37344
19752,1024.04,14.0032,14.1258,14.6713,32,6.25,0.78125,7.03,2475.75,0.741351106,24,22.5,53.6,30.59,2.22,14.902,18.4314,138.137,14.3647,9.28,-5.0847,-2.41858,1,8,0,0,21,74.902,0,0,4.608,9.50688
19753,1024.08,14.0883,14.1258,14.6713,32,7.03125,0.78125,7.81,2465.5,0.732265261,24,22.5,53.6,30.09,2.22,14.902,18.4314,133.545,14.3647,9.135,-5.2297,-2.41858,1,8,0,0,20,74.902,0,0,4.608,9.46752
19754,1024.12,14.214,13.8961,14.8012,32,6.25,0.78125,7.03,2462.25,0.731038684,24,22.5,53.6,30,2.22,14.902,18.4314,133.564,14.3647,9.135,-5.2297,-2.81738,1,8,0,0,20,74.902,0,0,4.608,9.45504
19755,1024.16,13.7924,13.7813,14.7939,32,6.25,0.78125,7.03,2440.25,0.730007171,24,22.5,53.6,29.69,2.2,14.1176,18.0392,124.662,14.3647,8.99,-5.3747,-3.57276,1,8,0,0,20,74.902,0,0,4.608,9.37056
19756,1024.2,13.7073,13.6664,14.7939,32,6.25,0.78125,7.03,2436,0.71182266,24,23,53.6,28.9,2.18,14.5098,18.0392,129.107,14.3647,8.99,-5.3747,-3.57276,1,8,0,0,21,74.902,0,0,4.608,9.35424
19757,1024.24,13.2876,13.6664,14.8523,32,6.25,0.78125,7.03,2457.5,0.700223805,24,23,53.6,28.68,2.2,14.902,18.0392,138.143,14.3647,8.99,-5.3747,-2.80502,1,8,0,0,21,74.902,0,0,4.608,9.4368
19758,1024.28,13.539,13.6664,14.8523,32,6.25,0.78125,7.03,2453.75,0.719144167,24,23,53.6,29.41,2.22,14.902,18.4314,138.245,14.3647,8.845,-5.5197,-2.80502,1,8,0,0,20,74.902,0,0,4.608,9.4224
19759,1024.32,13.6241,13.6664,14.8085,32,6.25,0.78125,7.03,2447.75,0.742968032,24,23,53.6,30.31,2.22,14.5098,18.4314,129.094,14.3647,8.99,-5.3747,-2.40961,1,8,0,0,20,74.902,0,0,4.608,9.39936
19760,1024.36,13.4984,13.7813,14.6928,32,6.25,0.78125,7.03,2466.75,0.737002128,24,23,53.6,30.3,2.22,14.1176,18.0392,124.506,14.3647,8.99,-5.3747,-3.58612,1,8,0,0,20,74.902,0,0,4.608,9.47232
19761,1024.4,13.2451,13.7813,14.6928,32,7.03125,0.78125,7.81,2461,0.699959366,24,23,53.6,28.71,2.16,13.3333,17.2549,110.778,14.3647,8.845,-5.5197,-3.58612,1,8,0,0,20,74.902,0,0,4.608,9.45024
19762,1024.44,13.7498,13.7813,14.867,32,7.03125,0.78125,7.81,2473.75,0.660454775,24,23.5,53.6,27.23,2.12,13.3333,16.4706,106.104,14.3647,8.7,-5.6647,-4.77037,1,8,0,0,20,74.902,0,0,4.608,9.4992
19763,1024.48,13.6667,13.6664,15.5665,32,6.25,0.78125,7.03,2471,0.581060299,24,24,53.6,23.93,2.08,13.3333,16.0784,110.69,14.3647,8.265,-6.0997,-4.7574,1,8,0,0,21,74.902,0,0,4.352,8.961493333
19764,1024.52,12.9085,13.3219,15.5665,32,5.46875,0.78125,6.25,2464.25,0.583138886,24,24.5,53.6,23.95,2.08,13.7255,16.4706,115.206,14.3647,8.12,-6.2447,-4.7574,1,8,0,0,20,74.902,0,0,4.096,8.411306667
19765,1024.56,13.2025,13.3219,15.1742,32,4.6875,0.78125,5.47,2466.25,0.597019767,24,25,53.6,24.54,2.12,13.3333,16.8627,110.613,14.3647,7.975,-6.3897,-4.38638,1,8,0,0,20,74.902,0,0,4.096,8.418133333
19766,1024.6,13.1174,13.3219,15.1742,32,4.6875,0.78125,5.47,2474,0.647049313,24,25,53.6,26.68,2.14,13.3333,16.8627,110.758,14.3647,8.12,-6.2447,-4.38638,1,8,0,0,20,74.902,0,0,4.096,8.444586667
19767,1024.64,13.16,13.6664,14.9854,32,5.46875,0.78125,6.25,2470,0.634008097,24,25,53.6,26.1,2.12,13.3333,16.8627,106.134,14.3647,7.975,-6.3897,-4.77167,1,8,0,0,20,74.902,0,0,4.096,8.430933333
19768,1024.68,13.8775,13.8961,14.9482,32,6.25,0.78125,7.03,2493.5,0.603729697,24,25.5,53.6,25.09,2.1,11.3725,15.6863,73.9039,14.3647,7.975,-6.3897,-6.17297,1,8,0,0,20,74.902,0,0,4.096,8.511146667
19769,1024.72,14.0032,14.1258,14.9482,32,7.03125,0.78125,7.81,2494.25,0.509491831,24,26.5,53.6,21.18,2,10.5882,14.1176,60.3433,14.3647,7.54,-6.8247,-6.17297,1,8,0,0,20,74.902,0,0,3.84,7.9816
19770,1024.76,13.8349,14.0109,16.0478,32,7.03125,0.78125,7.81,2459.5,0.459605611,24,27.5,53.6,18.84,1.92,10.1961,12.549,55.8445,14.3647,7.105,-7.2597,-7.46177,1,8,0,0,20,74.902,0,0,3.328,6.821013333
19771,1024.8,13.4559,13.7813,16.7068,32,6.25,0.78125,7.03,2450.5,0.414527647,24,29,53.6,16.93,1.86,10.1961,12.549,56.2332,14.3647,6.67,-7.6947,-7.43638,1,8,0,0,20,74.902,0,0,3.328,6.796053333
19772,1024.84,13.4133,13.5516,16.7068,32,5.46875,0.78125,6.25,2450.25,0.404775023,24,30.5,53.6,16.53,1.86,10.5882,12.549,60.7887,14.3647,6.38,-7.9847,-7.43638,1,8,0,0,21,74.902,0,0,3.072,6.27264
19773,1024.88,13.1174,13.4367,15.7621,32,4.6875,0,4.69,2476,0.393537964,24,30.5,53.6,16.24,1.84,10.9804,12.549,64.9896,14.3647,6.09,-8.2747,-7.26212,1,8,0,0,21,74.902,0,0,3.072,6.33856
19774,1024.92,12.9492,13.4367,15.7621,32,4.6875,0,4.69,2493.25,0.389611952,24,30.5,53.6,16.19,1.86,10.9804,12.9412,64.9341,14.3647,5.945,-8.4197,-7.26212,1,8,0,0,21,74.902,0,0,3.072,6.38272
19775,1024.96,13.4133,13.5516,15.68,32,4.6875,0,4.69,2485.5,0.408207604,24,30.5,53.6,16.91,1.88,10.5882,12.9412,60.4465,14.3647,5.945,-8.4197,-7.09531,1,8,0,0,20,74.902,0,0,3.072,6.36288
19776,1025,13.4133,13.6664,15.4151,32,4.6875,0,4.69,2462.25,0.415961011,24,30.5,53.6,17.07,1.88,10.5882,12.9412,60.4063,14.3647,5.8,-8.5647,-7.26359,1,8,0,0,20,74.902,0,0,3.072,6.30336
19777,1025.04,13.2876,13.6664,15.4151,32,4.6875,0,4.69,2479.25,0.40826863,24,30.5,53.6,16.87,1.88,10.5882,12.9412,60.3764,14.3647,5.8,-8.5647,-7.26359,1,8,0,0,20,74.902,0,0,3.072,6.34688
19778,1025.08,13.7073,13.7813,15.3443,32,5.46875,0,5.47,2466.5,0.405270626,24,31,53.6,16.66,1.88,10.1961,12.549,55.9935,14.3647,5.8,-8.5647,-7.26393,1,8,0,0,21,74.902,0,0,2.816,5.788053333
19779,1025.12,13.539,13.7813,15.3522,32,5.46875,0,5.47,2469.75,0.389189189,24,31,53.6,16.02,1.84,10.1961,12.1569,55.7021,14.3647,5.655,-8.7097,-7.4576,1,8,0,0,21,74.902,0,0,2.816,5.79568
19780,1025.16,13.539,13.8961,15.3522,32,5.46875,0,5.47,2473,0.386979377,24,31,53.6,15.95,1.82,10.1961,12.1569,51.482,14.3647,5.51,-8.8547,-7.4576,1,8,0,0,21,74.902,0,0,2.816,5.803306667
19781,1025.2,13.4133,13.7813,15.3287,32,5.46875,0,5.47,2441.5,0.390006144,24,31,53.6,15.87,1.82,10.1961,12.1569,56.3548,14.3647,5.51,-8.8547,-7.62219,1,8,0,0,21,74.902,0,0,2.816,5.729386667
19782,1025.24,13.7498,13.7813,15.3287,32,5.46875,0,5.47,2442,0.387469287,24,31,53.6,15.77,1.82,10.5882,12.1569,60.8931,14.3647,5.51,-8.8547,-7.62219,1,8,0,0,21,74.902,0,0,2.816,5.73056
19783,1025.28,13.5816,13.8961,15.3131,32,5.46875,0,5.47,2458.75,0.393370615,24,31,53.6,16.12,1.84,10.5882,12.549,60.6573,14.3647,5.51,-8.8547,-7.24981,1,8,0,0,20,74.902,0,0,2.816,5.769866667
19784,1025.32,13.7924,14.0109,15.2511,32,6.25,0,6.25,2451.75,0.399877638,24,31,53.6,16.34,1.86,10.1961,12.9412,51.6491,14.3647,5.51,-8.8547,-7.44474,1,8,0,0,21,74.902,0,0,2.816,5.75344
19785,1025.36,14.214,14.1258,15.2511,32,6.25,0,6.25,2454.25,0.397270042,24,31,53.6,16.25,1.84,10.1961,12.1569,51.6096,14.3647,5.51,-8.8547,-7.44474,1,8,0,0,21,74.902,0,0,2.816,5.759306667
19786,1025.4,13.9181,14.1258,15.1513,32,7.03125,0,7.03,2443,0.392468277,24,31,53.6,15.98,1.82,10.1961,12.1569,51.7781,14.3647,5.51,-8.8547,-7.6138,1,8,0,0,20,74.902,0,0,2.816,5.732906667
19787,1025.44,14.0032,14.2406,15.3365,32,7.8125,0,7.81,2435.5,0.390474235,24,31,53.6,15.85,1.8,9.80392,11.7647,49.3525,14.3647,5.365,-8.9997,-7.72064,1,8,0,0,20,74.902,0,0,2.816,5.715306667
19788,1025.48,14.0032,14.2406,15.3365,32,7.8125,0,7.81,2448,0.372794118,24,31,53.6,15.21,1.8,10.1961,11.7647,56.2538,14.3647,5.365,-8.9997,-7.72064,1,8,0,0,20,74.902,0,0,2.816,5.74464
19789,1025.52,14.0883,14.2406,15.4072,32,7.8125,0,7.81,2439.5,0.378028284,24,31,53.6,15.37,1.8,10.5882,12.1569,60.9203,14.3647,5.22,-9.1447,-7.42986,1,8,0,0,21,74.902,0,0,2.816,5.724693333
19790,1025.56,14.0457,14.1258,15.4072,31,7.8125,0,7.81,2456.5,0.38249542,24,31,53.6,15.66,1.84,10.5882,12.549,60.6804,14.3647,5.365,-8.9997,-7.42986,1,8,0,0,21,74.902,0,0,2.816,5.764586667
19791,1025.6,14.2972,14.1258,15.2588,31,7.8125,0,7.81,2460.5,0.402601097,24,31,53.6,16.51,1.86,10.1961,12.549,51.5122,14.3647,5.365,-8.9997,-7.25828,1,8,0,0,21,74.902,0,0,2.816,5.773973333
19792,1025.64,13.9181,14.0109,15.2125,31,8.59375,0,8.59,2443.75,0.407079284,24,31,53.6,16.58,1.84,10.1961,12.549,51.5266,14.3647,5.365,-8.9997,-7.62465,1,8,0,0,20,74.902,0,0,2.816,5.734666667
19793,1025.68,14.0883,14.0109,15.2125,31,8.59375,0,8.59,2447.25,0.393012565,24,31,53.6,16.03,1.8,9.01961,11.7647,45.6355,14.3647,5.365,-8.9997,-7.62465,1,8,0,0,20,74.902,0,0,2.816,5.74288
19794,1025.72,14.214,14.0109,15.2511,31,8.59375,0,8.59,2425.5,0.380210266,24,31,53.6,15.37,1.78,8.23529,11.3725,41.9937,14.3647,5.365,-8.9997,-7.89824,1,8,0,0,21,74.902,0,0,2.816,5.69184
19795,1025.76,14.2565,14.1258,15.4388,31,9.375,0,9.38,2431.75,0.346170453,24,31,53.6,14.03,1.76,8.62745,10.9804,43.4755,14.3647,5.22,-9.1447,-7.99977,1,8,0,0,20,74.902,0,0,2.816,5.706506667
19796,1025.8,14.0032,14.0109,15.4388,31,9.375,0,9.38,2437.75,0.326612655,24,31,53.6,13.27,1.74,8.62745,10.9804,43.5229,14.3647,5.075,-9.2897,-7.99977,1,8,0,0,21,74.902,0,0,2.56,5.200533333
19797,1025.84,14.214,13.8961,15.5826,31,8.59375,0,8.59,2402.5,0.330655567,24,31,53.6,13.24,1.74,8.23529,10.9804,41.4563,14.3647,5.075,-9.2897,-7.9887,1,8,0,0,20,74.902,0,0,2.56,5.125333333
19798,1025.88,14.0883,13.7813,15.5826,31,7.8125,0,7.81,2390.5,0.331562435,24,31,53.6,13.21,1.74,8.62745,10.9804,43.8659,14.3647,4.93,-9.4347,-7.9887,1,8,0,0,20,74.902,0,0,2.56,5.099733333
19799,1025.92,13.7498,13.6664,15.5184,31,7.8125,0,7.81,2401.5,0.332042473,24,31,53.6,13.29,1.74,8.62745,10.9804,43.8644,14.3647,4.93,-9.4347,-7.93126,1,8,0,0,20,74.902,0,0,2.56,5.1232
19800,1025.96,13.7498,13.6664,15.4944,31,7.8125,0,7.81,2406.5,0.328111365,24,31,53.6,13.16,1.74,8.62745,10.9804,43.699,14.3647,4.93,-9.4347,-7.93793,1,8,0,0,21,74.902,0,0,2.56,5.133866667
19801,1026,13.6241,13.7813,15.4944,31,8.59375,0,8.59,2420.25,0.334180353,24,31,53.6,13.48,1.74,8.62745,11.3725,43.6246,14.3647,4.93,-9.4347,-7.93793,1,8,0,0,21,74.902,0,0,2.56,5.1632
19802,1026.04,13.8775,13.8961,15.4546,31,8.59375,0,8.59,2411,0.331480713,24,31,53.6,13.32,1.74,8.62745,11.3725,43.7429,14.3647,4.93,-9.4347,-7.93598,1,8,0,0,20,74.902,0,0,2.56,5.143466667
19803,1026.08,14.0032,14.0109,15.423,31,9.375,0,9.38,2400.25,0.337214873,24,31,53.6,13.49,1.74,8.23529,10.9804,42.6826,14.3647,4.93,-9.4347,-7.98363,1,8,0,0,20,74.902,0,0,2.56,5.120533333
19804,1026.12,14.0883,14.1258,15.423,31,9.375,0,9.38,2414.75,0.333202195,24,31,53.6,13.41,1.74,8.23529,11.3725,42.6602,14.3647,4.785,-9.5797,-7.98363,1,8,0,0,20,74.902,0,0,2.56,5.151466667
19805,1026.16,13.8775,14.2406,15.3053,31,10.1563,0,10.16,2406.25,0.336623377,24,31,53.6,13.5,1.74,8.23529,10.9804,42.6052,14.3647,4.785,-9.5797,-7.98168,1,8,0,0,21,74.902,0,0,2.56,5.133333333
19806,1026.2,13.8349,14.2406,15.3053,31,10.9375,0,10.94,2428.75,0.333504889,24,31,53.6,13.5,1.74,8.23529,10.9804,42.3247,14.3647,4.785,-9.5797,-7.98168,1,8,0,0,21,74.902,0,0,2.56,5.181333333
19807,1026.24,14.4248,14.3555,15.2588,31,10.9375,0,10.94,2428.25,0.329125914,24,31,53.6,13.32,1.74,8.23529,10.9804,42.4855,14.3647,4.785,-9.5797,-7.99291,1,8,0,0,20,74.902,0,0,2.56,5.180266667
19808,1026.28,14.4673,14.2406,15.2279,31,10.9375,0,10.94,2396.5,0.328979762,24,31,53.6,13.14,1.74,8.23529,11.3725,42.4878,14.3647,4.785,-9.5797,-7.98409,1,8,0,0,20,74.902,0,0,2.56,5.112533333
19809,1026.32,14.3823,14.1258,15.2279,31,10.9375,0,10.94,2386,0.335205365,24,31,53.6,13.33,1.74,8.62745,10.9804,44.2135,14.3647,4.785,-9.5797,-7.98409,1,8,0,0,20,74.902,0,0,2.56,5.090133333
19810,1026.36,14.4248,14.1258,15.1742,31,10.9375,0,10.94,2370.75,0.344194875,24,31,53.6,13.6,1.76,8.62745,10.9804,44.3863,14.3647,4.785,-9.5797,-7.91729,1,8,0,0,21,74.902,0,0,2.56,5.0576
19811,1026.4,14.0457,14.1258,15.1284,31,11.7188,0,11.72,2400,0.33525,24,31,53.6,13.41,1.74,8.62745,11.3725,45.0836,14.3647,4.785,-9.5797,-7.86463,1,8,0,0,21,74.902,0,0,2.56,5.12
19812,1026.44,14.214,14.1258,15.1284,31,11.7188,0,11.72,2393.25,0.33519273,24,31,53.6,13.37,1.76,8.62745,11.3725,45.2439,14.3647,4.785,-9.5797,-7.86463,1,8,0,0,20,74.902,0,0,2.56,5.1056
19813,1026.48,14.1714,14.0109,15.0981,31,11.7188,0,11.72,2365.5,0.345212429,24,31,53.6,13.61,1.76,8.62745,11.3725,44.6976,14.3647,4.785,-9.5797,-7.91351,1,8,0,0,20,74.902,0,0,2.56,5.0464
19814,1026.52,14.1289,14.0109,15.0981,31,11.7188,0,11.72,2377.5,0.348012618,24,31,53.6,13.79,1.76,8.23529,11.3725,43.4253,14.3647,4.785,-9.5797,-7.91351,1,8,0,0,20,74.902,0,0,2.56,5.072
19815,1026.56,14.1289,13.8961,15.0603,31,11.7188,0,11.72,2370.25,0.340217277,24,31,53.6,13.44,1.74,8.62745,11.3725,44.5824,14.3647,4.785,-9.5797,-7.95821,1,8,0,0,21,74.902,0,0,2.56,5.056533333
19816,1026.6,13.8775,13.8961,15.0153,31,11.7188,0,11.72,2386.75,0.344149995,24,31,53.6,13.69,1.76,8.62745,11.3725,45.7686,14.3647,4.785,-9.5797,-7.85501,1,8,0,0,21,74.902,0,0,2.56,5.091733333
