sample,time,wbo2,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC
105429,14422.04,10.67,11.87,29,0.00,0.00,-11.21,5094,1.89,82,21,46.4,160.29,3.58,20,31,177,14.80,18.56,3.76,1.06,1,10,0,0,4,61.9608,0,0,11.78,49.98
105430,14422.08,11.10,11.87,29,0.00,0.00,-6.98,5072,1.86,83,21,46.4,156.81,3.56,20,31,175,14.80,18.56,3.76,1.06,1,10,0,0,4,61.9608,0,0,11.78,49.77
105431,14422.12,10.97,11.90,29,0.00,0.00,-8.49,5120,1.85,83,21.5,46.4,157.97,3.56,20,31,173,14.80,18.42,3.62,1.10,1,10,0,0,4,61.9608,0,0,11.52,49.15
105432,14422.16,11.01,11.94,29,0.00,0.00,-8.45,5067,1.86,83,21.5,46.4,157.19,3.54,19,30,161,14.80,18.13,3.33,0.07,1,10,0,0,5,61.5686,0,0,11.52,48.64
105433,14422.2,10.76,11.94,29,0.00,0.00,-11.01,5124,1.75,83,21.5,46.4,149.6,3.5,15,29,142,14.80,17.55,2.75,0.07,1,10,0,0,4,61.5686,0,0,11.01,47.00
105434,14422.24,10.93,12.21,29,0.00,0.00,-11.76,5125,1.65,83,22,46.4,140.75,3.42,5,28,16,14.80,16.82,2.02,-2.56,1,10,0,0,4,61.9608,0,0,0.00,0.00
105435,14422.28,11.18,12.21,29,0.00,0.00,-9.25,4845,0.89,83,22,46.4,71.53,2.74,0,17,0,14.80,12.76,-2.04,-2.56,1,10,0,0,5,61.9608,0,0,0.00,0.00
105436,14422.32,11.69,16.47,29,0.00,0.00,-40.93,4835,0.37,82,13.5,46.4,30.13,2.18,0,14,0,14.80,9.14,-5.67,-9.13,1,10,0,0,4,0,0,0,0.00,0.00
105437,14422.36,13.37,15.06,29,0.00,0.00,-12.64,5067,0.25,82,15.5,46.4,21.22,1.98,0,13,0,14.80,6.96,-7.84,-9.13,1,10,0,0,3,0,0,0,0.00,0.00
105438,14422.4,15.77,15.06,29,0.00,-0.78,4.52,4925,0.19,83,19,46.4,15.76,1.82,0,13,0,14.80,5.66,-9.15,-9.13,1,10,0,0,4,0,0,0,0.00,0.00
105439,14422.44,20.07,15.19,29,0.00,-0.78,24.32,4818,0.19,83,18.5,46.4,15.01,1.8,0,13,0,14.80,5.08,-9.73,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105440,14422.48,20.11,14.47,29,0.00,-0.78,28.07,4716,0.19,82,18,46.4,14.79,1.82,0,13,0,14.80,4.79,-10.02,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105441,14422.52,19.94,14.47,29,0.00,-0.78,27.46,4601,0.20,82,17,46.4,15.29,1.82,0,13,0,14.80,4.50,-10.31,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105442,14422.56,20.11,14.69,29,0.00,-0.78,26.95,4491,0.20,82,16,46.4,14.96,1.8,0,13,0,14.80,4.21,-10.60,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105443,14422.6,20.11,14.69,29,0.00,-0.78,26.95,4377,0.20,82,15,46.4,14.41,1.8,0,12,0,14.80,4.06,-10.74,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105444,14422.64,19.78,14.69,29,0.00,-0.78,25.70,4258,0.21,82,14,46.4,15.14,1.82,0,12,0,14.80,3.92,-10.89,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105445,14422.68,20.03,14.69,28,0.00,-0.78,26.64,4146,0.22,82,13.5,46.4,14.96,1.82,0,12,0,14.80,3.92,-10.89,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105446,14422.72,19.90,14.69,28,0.00,-0.78,26.17,4074,0.22,82,12.5,46.4,14.69,1.8,0,12,0,14.80,3.92,-10.89,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105447,14422.76,19.65,14.69,28,0.00,-0.78,25.22,3961,0.23,82,11.5,46.4,14.91,1.8,0,12,0,14.80,3.92,-10.89,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105448,14422.8,19.86,12.77,28,0.00,-0.78,35.68,3843,0.23,82,11,46.4,15.01,1.8,0,12,0,14.80,3.92,-10.89,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105449,14422.84,19.35,12.77,28,0.00,-0.78,34.01,3769,0.22,82,11,46.4,13.85,1.78,0,11,0,14.80,3.92,-10.89,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105450,14422.88,19.57,12.77,28,0.00,-0.78,34.72,3652,0.23,81,11,46.4,13.85,1.78,0,11,0,14.80,4.06,-10.74,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
105451,14422.92,19.82,12.77,28,0.00,-0.78,35.55,3578,0.23,81,11,46.4,13.57,1.76,0,11,0,14.80,4.06,-10.74,-9.13,1,10,0,0,2,0,0,0,0.00,0.00
