sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
2221,66.660,14.8039,14.453,31,-2.34375,0,1497.25,0,20,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63527,1,8,0,0,3,0,0,0,2.56
2222,66.690,14.9296,14.453,31,-2.34375,0,1513.25,0,18.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63516,1,8,0,0,3,0,0,0,2.56
2223,66.720,14.9296,14.453,31,-2.34375,0,1527,0,17.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63516,1,8,0,0,3,0,0,0,2.56
2224,66.750,14.6782,14.453,31,-2.34375,0,1524,0,18,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63511,1,8,0,0,3,0,0,0,2.56
2225,66.780,14.7613,14.453,31,-2.34375,0,1510.75,0,19,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63511,1,8,0,0,4,0,0,0,2.56
2226,66.810,14.8039,14.4599,31,-2.34375,0,1515,0,18.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63513,1,8,0,0,4,0,0,0,2.56
2227,66.840,14.9296,14.4599,31,-2.34375,0,1505.25,0,19.5,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63513,1,8,0,0,4,0,0,0,2.56
2228,66.870,14.7613,14.4599,31,-2.34375,0,1499.75,0,20,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63509,1,8,0,0,4,0,0,0,2.56
2229,66.900,14.6356,14.4599,31,-2.34375,0,1506.25,0,19.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63509,1,8,0,0,3,0,0,0,2.56
2230,66.930,14.8039,14.4599,31,-2.34375,0,1521.75,0,18,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63511,1,8,0,0,3,0,0,0,2.56
2231,66.960,14.9721,14.4599,31,-2.34375,0,1534.75,0,17,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63511,1,8,0,0,3,0,0,0,2.56
2232,66.990,14.887,14.4599,31,-2.34375,0,1529.5,0,17.5,48.2,9.17,0,9.01961,0,14.3647,5.365,-8.63513,1,8,0,0,3,0,0,0,2.56
2233,67.020,14.8039,14.4599,31,-2.34375,0,1523.25,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63513,1,8,0,0,4,0,0,0,2.56
2234,67.050,14.4248,14.4669,31,-2.34375,0,1521.75,0,18.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63515,1,8,0,0,3,0,0,0,2.56
2235,67.080,14.6356,14.4669,31,-2.34375,0,1518.5,0,18.5,48.2,9.48,0,9.01961,0,14.3647,5.365,-8.63515,1,8,0,0,4,0,0,0,2.56
2236,67.110,14.3823,14.4669,31,-2.34375,0,1515,0,19,48.2,9.44,0,9.01961,0,14.3647,5.365,-8.63515,1,8,0,0,4,0,0,0,2.56
2237,67.140,14.3823,14.4669,31,-2.34375,0,1520.5,0,18.5,48.2,9.48,0,9.01961,0,14.3647,5.365,-8.6351,1,8,0,0,3,0,0,0,2.56
2238,67.170,14.0457,14.4669,31,-2.34375,0,1528.5,0,18,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.6351,1,8,0,0,4,0,0,0,2.56
2239,67.200,14.6356,14.4669,31,-2.34375,0,1527.5,0,18,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63506,1,8,0,0,3,0,0,0,2.56
2240,67.230,14.2972,14.4669,31,-2.34375,0,1518.75,0,19,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63506,1,8,0,0,3,0,0,0,2.56
2241,67.260,14.508,14.4669,31,-2.34375,0,1515.25,0,19,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63502,1,8,0,0,4,0,0,0,2.56
2242,67.290,13.9181,14.4669,31,-2.34375,0,1522.5,0,18.5,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63502,1,8,0,0,4,0,0,0,2.56
2243,67.320,14.6782,14.4669,31,-2.34375,0,1528,0,18,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63504,1,8,0,0,4,0,0,0,2.56
2244,67.350,14.6782,14.4669,31,-2.34375,0,1513,0,19.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63504,1,8,0,0,4,0,0,0,2.56
2245,67.380,14.4673,14.4669,31,-2.34375,0,1504.75,0,20,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63506,1,8,0,0,3,0,0,0,2.56
2246,67.410,14.3823,14.4669,31,-2.34375,0,1518,0,19,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63506,1,8,0,0,4,0,0,0,2.56
2247,67.440,14.3397,14.4669,31,-2.34375,0,1524.75,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63502,1,8,0,0,3,0,0,0,2.56
2248,67.470,14.5931,14.4669,31,-2.34375,0,1523.25,0,18.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63502,1,8,0,0,4,0,0,0,2.56
2249,67.500,14.5505,14.4669,31,-2.34375,0,1516.25,0,19,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63498,1,8,0,0,4,0,0,0,2.56
2250,67.530,14.4248,14.4669,31,-2.34375,0,1520,0,19,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63498,1,8,0,0,3,0,0,0,2.56
2251,67.560,14.3823,14.4669,31,-2.34375,0,1526.5,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63493,1,8,0,0,4,0,0,0,2.56
2252,67.590,14.5931,14.4669,31,-2.34375,0,1519.25,0,19,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63493,1,8,0,0,4,0,0,0,2.56
2253,67.620,14.5505,14.4669,31,-2.34375,0,1511.5,0,19.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63493,1,8,0,0,4,0,0,0,2.56
2254,67.650,14.3823,14.4669,31,-2.34375,0,1520.25,0,19,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63496,1,8,0,0,4,0,0,0,2.56
2255,67.680,14.3823,14.4669,31,-2.34375,0,1524,0,18.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63496,1,8,0,0,3,0,0,0,2.56
2256,67.710,14.508,14.4669,31,-2.34375,0,1519.75,0,19,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63491,1,8,0,0,4,0,0,0,2.56
2257,67.740,14.5931,14.4669,31,-2.34375,0,1520.25,0,19,48.2,8.91,0,9.01961,0,14.3647,5.365,-8.63491,1,8,0,0,4,0,0,0,2.56
2258,67.770,14.6356,14.4738,31,-2.34375,0,1521.5,0,19,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63494,1,8,0,0,3,0,0,0,2.56
2259,67.800,14.3397,14.4738,31,-2.34375,0,1533,0,18,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63494,1,8,0,0,4,0,0,0,2.56
2260,67.830,14.508,14.4738,31,-2.34375,0,1525.5,0,18.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63489,1,8,0,0,3,0,0,0,2.56
2261,67.860,14.3823,14.4738,31,-2.34375,0,1521.25,0,19,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63489,1,8,0,0,3,0,0,0,2.56
2262,67.890,14.5931,14.4738,31,-2.34375,0,1524.5,0,19,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63492,1,8,0,0,4,0,0,0,2.56
2263,67.920,13.8349,14.4738,31,-2.34375,0,1534.75,0,18,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63492,1,8,0,0,3,0,0,0,2.56
2264,67.950,14.3397,14.4738,31,-2.34375,0,1529.75,0,18.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63494,1,8,0,0,4,0,0,0,2.56
2265,67.980,14.0032,14.4738,31,-2.34375,0,1526.75,0,19,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63494,1,8,0,0,4,0,0,0,2.56
2266,68.010,14.5931,14.4738,31,-2.34375,0,1520.75,0,19,48.2,9.14,0,9.01961,0,14.3647,5.22,-8.63496,1,8,0,0,3,0,0,0,2.56
2267,68.040,14.508,14.4738,31,-2.34375,0,1523.25,0,19,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63496,1,8,0,0,4,0,0,0,2.56
2268,68.070,14.508,14.4808,31,-2.34375,0,1519.5,0,19.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63496,1,8,0,0,3,0,0,0,2.56
2269,68.100,14.7188,14.4808,31,-2.34375,0,1511,0,20,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63492,1,8,0,0,3,0,0,0,2.56
2270,68.130,14.6356,14.4808,31,-2.34375,0,1505.75,0,20.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63492,1,8,0,0,3,0,0,0,2.56
2271,68.160,14.5505,14.4808,31,-2.34375,0,1509.75,0,20,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63494,1,8,0,0,3,0,0,0,2.56
2272,68.190,14.3823,14.4808,31,-2.34375,0,1517,0,19.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63494,1,8,0,0,4,0,0,0,2.56
2273,68.220,14.5505,14.4808,31,-2.34375,0,1512,0,19.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63496,1,8,0,0,3,0,0,0,2.56
2274,68.250,14.5931,14.4808,31,-2.34375,0,1504.75,0,20.5,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63496,1,8,0,0,3,0,0,0,2.56
2275,68.280,14.6356,14.4808,31,-2.34375,0,1508,0,20,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63486,1,8,0,0,4,0,0,0,2.56
2276,68.310,14.4673,14.4808,31,-2.34375,0,1515.5,0,19.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63486,1,8,0,0,3,0,0,0,2.56
2277,68.340,14.5505,14.4808,31,-2.34375,0,1512,0,19.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63481,1,8,0,0,3,0,0,0,2.56
2278,68.370,14.5505,14.4808,31,-2.34375,0,1506,0,20,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63481,1,8,0,0,3,0,0,0,2.56
2279,68.400,14.7188,14.4808,31,-2.34375,0,1509.75,0,19.5,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63477,1,8,0,0,3,0,0,0,2.56
2280,68.430,14.508,14.4808,31,-2.34375,0,1519.25,0,19,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63477,1,8,0,0,3,0,0,0,2.56
2281,68.460,14.508,14.4878,31,-2.34375,0,1526.25,0,18.5,48.2,9.44,0,9.01961,0,14.3647,5.365,-8.63479,1,8,0,0,3,0,0,0,2.56
2282,68.490,14.5505,14.4878,31,-2.34375,0,1521.5,0,19,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63479,1,8,0,0,3,0,0,0,2.56
2283,68.520,14.8039,14.4878,31,-2.34375,0,1510,0,20,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63475,1,8,0,0,4,0,0,0,2.56
2284,68.550,14.5931,14.4878,31,-2.34375,0,1513,0,19.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63475,1,8,0,0,3,0,0,0,2.56
2285,68.580,14.887,14.4878,31,-2.34375,0,1513.75,0,19.5,48.2,8.79,0,9.01961,0,14.3647,5.365,-8.63475,1,8,0,0,4,0,0,0,2.56
2286,68.610,14.9721,14.4878,31,-2.34375,0,1502,0,20.5,48.2,8.97,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,4,0,0,0,2.56
2287,68.640,14.9721,14.4878,31,-2.34375,0,1505,0,20,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,3,0,0,0,2.56
2288,68.670,14.8464,14.4878,31,-2.34375,0,1515.25,0,19,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63474,1,8,0,0,4,0,0,0,2.56
2289,68.700,14.8464,14.4878,31,-2.34375,0,1511.25,0,19.5,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63474,1,8,0,0,3,0,0,0,2.56
2290,68.730,14.6356,14.4878,31,-2.34375,0,1503.5,0,20,48.2,8.85,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,3,0,0,0,2.56
2291,68.760,14.5931,14.4878,31,-2.34375,0,1498.25,0,20.5,48.2,8.97,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,4,0,0,0,2.56
2292,68.790,14.6782,14.4878,31,-2.34375,0,1508,0,19.5,48.2,9.03,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,3,0,0,0,2.56
2293,68.820,14.5931,14.4878,31,-2.34375,0,1501,0,20,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,4,0,0,0,2.56
2294,68.850,14.5505,14.4948,31,-2.34375,0,1498.25,0,20.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63474,1,8,0,0,4,0,0,0,2.56
2295,68.880,14.6782,14.4948,31,-2.34375,0,1493.25,0,20.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63474,1,8,0,0,3,0,0,0,2.56
2296,68.910,14.6356,14.4948,31,-2.34375,0,1491.5,0,21,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,4,0,0,0,2.56
2297,68.940,14.5505,14.4948,31,-2.34375,0,1497.5,0,20,48.2,9.4,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,3,0,0,0,2.56
2298,68.970,14.3823,14.4948,31,-2.34375,0,1494,0,20.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63472,1,8,0,0,3,0,0,0,2.56
2299,69.000,14.508,14.4948,31,-2.34375,0,1494.25,0,20.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63472,1,8,0,0,3,0,0,0,2.56
2300,69.030,14.5931,14.4948,31,-2.34375,0,1500.75,0,20,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63469,1,8,0,0,3,0,0,0,2.56
2301,69.060,14.6356,14.4948,31,-2.34375,0,1512.25,0,19,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63469,1,8,0,0,3,0,0,0,2.56
2302,69.090,14.5505,14.4948,31,-2.34375,0,1506.25,0,19.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63469,1,8,0,0,3,0,0,0,2.56
2303,69.120,14.6356,14.4948,31,-1.5625,0,1489.75,0,20.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63471,1,8,0,0,3,0,0,0,2.56
2304,69.150,14.6782,14.4948,31,-1.5625,0,1490,0,20.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63471,1,8,0,0,4,0,0,0,2.56
2305,69.180,14.7188,14.5017,31,-1.5625,0,1494.5,0,20,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63473,1,8,0,0,3,0,0,0,2.56
2306,69.210,14.5505,14.5017,31,-1.5625,0,1490.75,0,20.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63473,1,8,0,0,3,0,0,0,2.56
2307,69.240,14.7188,14.5017,31,-1.5625,0,1502.25,0,19.5,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63469,1,8,0,0,3,0,0,0,2.56
2308,69.270,14.6356,14.5017,31,-1.5625,0,1503.25,0,19.5,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63469,1,8,0,0,3,0,0,0,2.56
2309,69.300,14.7613,14.5017,31,-1.5625,0,1490.25,0,20.5,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63472,1,8,0,0,4,0,0,0,2.56
2310,69.330,14.5931,14.5017,31,-1.5625,0,1482.75,0,21,48.2,9.27,0,9.01961,0,14.3647,5.365,-8.63472,1,8,0,0,4,0,0,0,2.56
2311,69.360,14.6356,14.5017,31,-1.5625,0,1493.75,0,20,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63474,1,8,0,0,3,0,0,0,2.56
2312,69.390,14.7613,14.5017,31,-1.5625,0,1502.5,0,19,48.2,9.17,0,9.01961,0,14.3647,5.365,-8.63474,1,8,0,0,4,0,0,0,2.56
2313,69.420,14.6782,14.5017,31,-1.5625,0,1489.5,0,20,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,3,0,0,0,2.56
2314,69.450,14.4673,14.5017,31,-1.5625,0,1478,0,21,48.2,8.97,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,3,0,0,0,2.56
2315,69.480,14.4673,14.5017,31,-1.5625,0,1480,0,21,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,4,0,0,0,2.56
2316,69.510,14.4673,14.5017,31,-1.5625,0,1493,0,20,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,3,0,0,0,2.56
2317,69.540,14.5931,14.5017,31,-1.5625,0,1502,0,19,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63478,1,8,0,0,3,0,0,0,2.56
2318,69.570,14.508,14.5087,31,-1.5625,0,1495.5,0,19.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63481,1,8,0,0,3,0,0,0,2.56
2319,69.600,14.5931,14.5087,31,-1.5625,0,1498.5,0,19.5,48.2,9.4,0,9.01961,0,14.3647,5.365,-8.63481,1,8,0,0,3,0,0,0,2.56
2320,69.630,14.7188,14.5087,31,-1.5625,0,1510.75,0,18.5,48.2,9.48,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,4,0,0,0,2.56
2321,69.660,14.6782,14.5087,31,-1.5625,0,1523.5,0,17,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63476,1,8,0,0,3,0,0,0,2.56
2322,69.690,14.6356,14.5087,31,-1.5625,0,1511.75,0,18.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63479,1,8,0,0,3,0,0,0,2.56
2323,69.720,14.5505,14.5087,31,-1.5625,0,1509.25,0,18.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63479,1,8,0,0,3,0,0,0,2.56
2324,69.750,14.4673,14.5087,31,-1.5625,0,1520,0,17.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63468,1,8,0,0,3,0,0,0,2.56
2325,69.780,14.5931,14.5087,31,-1.5625,0,1511.25,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63468,1,8,0,0,4,0,0,0,2.56
2326,69.810,14.6782,14.5087,31,-1.5625,0,1502.75,0,19,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63458,1,8,0,0,4,0,0,0,2.56
2327,69.840,14.508,14.5087,31,-1.5625,0,1490.5,0,20,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63458,1,8,0,0,3,0,0,0,2.56
2328,69.870,14.5505,14.5157,31,-1.5625,0,1506,0,19,48.2,9.32,0,9.01961,0,14.3647,5.365,-8.63461,1,8,0,0,4,0,0,0,2.56
2329,69.900,14.6782,14.5157,31,-1.5625,0,1513.75,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63461,1,8,0,0,3,0,0,0,2.56
2330,69.930,14.6356,14.5157,31,-1.5625,0,1503.5,0,19,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63463,1,8,0,0,3,0,0,0,2.56
2331,69.960,14.508,14.5157,31,-1.5625,0,1502.75,0,19,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63463,1,8,0,0,4,0,0,0,2.56
2332,69.990,14.4673,14.5157,31,-1.5625,0,1507,0,19,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63463,1,8,0,0,3,0,0,0,2.56
2333,70.020,14.5505,14.5157,31,-1.5625,0,1475.25,0,21.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63465,1,8,0,0,4,0,0,0,2.56
2334,70.050,14.4673,14.5157,31,-1.5625,0,1472.5,0,21.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63465,1,8,0,0,4,0,0,0,2.56
2335,70.080,14.4673,14.5157,31,-1.5625,0,1487,0,20.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63455,1,8,0,0,3,0,0,0,2.56
2336,70.110,14.4673,14.5157,31,-1.5625,0,1499.75,0,19,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63455,1,8,0,0,3,0,0,0,2.56
2337,70.140,14.5505,14.5227,31,-1.5625,0,1506,0,18.5,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63451,1,8,0,0,3,0,0,0,2.56
2338,70.170,14.5505,14.5227,31,-1.5625,0,1495,0,19.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63451,1,8,0,0,3,0,0,0,2.56
2339,70.200,14.5931,14.5227,31,-1.5625,0,1499,0,19.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63454,1,8,0,0,4,0,0,0,2.56
2340,70.230,14.508,14.5227,31,-1.5625,0,1508.75,0,18.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63454,1,8,0,0,3,0,0,0,2.56
2341,70.260,14.4673,14.5227,31,-1.5625,0,1508,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63456,1,8,0,0,4,0,0,0,2.56
2342,70.290,14.5505,14.5227,31,-1.5625,0,1500,0,19,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63456,1,8,0,0,4,0,0,0,2.56
2343,70.320,14.5505,14.5227,31,-1.5625,0,1513.5,0,18,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63452,1,8,0,0,3,0,0,0,2.56
2344,70.350,14.508,14.5227,31,-1.5625,0,1526.25,0,17,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63452,1,8,0,0,4,0,0,0,2.56
2345,70.380,14.5505,14.5227,31,-1.5625,0,1519.5,0,18,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63455,1,8,0,0,4,0,0,0,2.56
2346,70.410,14.6356,14.5227,31,-1.5625,0,1499,0,19.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63455,1,8,0,0,4,0,0,0,2.56
2347,70.440,14.6356,14.5227,31,-1.5625,0,1497.75,0,19.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.63451,1,8,0,0,4,0,0,0,2.56
2348,70.470,14.4673,14.5227,31,-1.5625,0,1512.75,0,18.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63451,1,8,0,0,4,0,0,0,2.56
2349,70.500,14.5505,14.5227,31,-1.5625,0,1527.25,0,17,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63451,1,8,0,0,4,0,0,0,2.56
2350,70.530,14.3397,14.5297,31,-1.5625,0,1520.25,0,18,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63453,1,8,0,0,4,0,0,0,2.56
2351,70.560,14.4673,14.5297,31,-1.5625,0,1508,0,19,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63453,1,8,0,0,3,0,0,0,2.56
2352,70.590,14.1714,14.5297,31,-1.5625,0,1515.5,0,18.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63455,1,8,0,0,4,0,0,0,2.56
2353,70.620,14.5505,14.5297,31,-1.5625,0,1509.25,0,19,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63455,1,8,0,0,3,0,0,0,2.56
2354,70.650,14.6782,14.5297,31,-1.5625,0,1502.5,0,19.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63458,1,8,0,0,3,0,0,0,2.56
2355,70.680,14.9296,14.5297,31,-1.5625,0,1506,0,19,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63458,1,8,0,0,4,0,0,0,2.56
2356,70.710,14.5505,14.5297,31,-1.5625,0,1514,0,18.5,48.2,9.2,0,9.01961,0,14.3647,5.365,-8.6346,1,8,0,0,4,0,0,0,2.56
2357,70.740,14.8464,14.5297,31,-1.5625,0,1529.5,0,17,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.6346,1,8,0,0,4,0,0,0,2.56
2358,70.770,14.2565,14.5297,31,-1.5625,0,1529,0,17.5,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63462,1,8,0,0,4,0,0,0,2.56
2359,70.800,14.887,14.5297,31,-1.5625,0,1516.25,0,18.5,48.2,9.24,0,9.01961,0,14.3647,5.365,-8.63462,1,8,0,0,3,0,0,0,2.56
2360,70.830,14.2565,14.5297,31,-1.5625,0,1503,0,19.5,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63465,1,8,0,0,4,0,0,0,2.56
2361,70.860,14.8464,14.5297,31,-1.5625,0,1502,0,19.5,48.2,9.09,0,9.01961,0,14.3647,5.365,-8.63465,1,8,0,0,4,0,0,0,2.56
2362,70.890,14.3397,14.5367,31,-1.5625,0,1506,0,19.5,48.2,9.14,0,9.01961,0,14.3647,5.365,-8.63461,1,8,0,0,4,0,0,0,2.56
2363,70.920,14.9296,14.5367,31,-1.5625,0,1512.5,0,19,48.2,9.28,0,9.01961,0,14.3647,5.365,-8.63461,1,8,0,0,4,0,0,0,2.56
2364,70.950,14.9721,14.5367,31,-1.5625,0,1516.5,0,18.5,48.2,9.36,0,9.01961,0,14.3647,5.365,-8.63463,1,8,0,0,4,0,0,0,2.56
2365,70.980,14.8039,14.5367,31,-1.5625,0,1520.5,0,18,48.2,9.44,0,9.01961,0,14.3647,5.365,-8.63463,1,8,0,0,4,0,0,0,2.56
2366,71.010,14.8464,14.5367,31,-1.5625,0,1519.25,0,18.5,48.2,9.4,0,9.01961,0,14.3647,5.365,-8.63463,1,8,0,0,3,0,0,0,2.56
2367,71.040,14.9296,14.5367,31,-1.5625,0,1509.25,0,19,48.2,9.4,0,9.01961,0,14.3647,5.365,-8.63459,1,8,0,0,3,0,0,0,2.56
