sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT,src,seam
62314,2770.08,14.7613,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,790.75,0.4249130572241543,0.0,13.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03929,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8556266666666665,0,183.2,log0003.csv,0
62315,2770.12,14.8039,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,796.75,0.42171320991528083,0.0,12.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03926,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8697066666666664,0,183.2,log0003.csv,0
62316,2770.16,14.7613,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,801.5,0.4192139737991266,0.0,11.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03924,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8808533333333333,0,183.2,log0003.csv,0
62317,2770.2,14.7188,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,790.5,0.4235294117647059,0.0,12.5,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03924,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8550399999999998,0,183.2,log0003.csv,0
62318,2770.24,15.1404,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,784.0,0.42857142857142855,0.0,13.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03921,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8397866666666665,0,183.2,log0003.csv,0
62319,2770.28,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,777.25,0.43229334191058216,0.0,14.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03925,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8239466666666666,0,183.2,log0003.csv,0
62320,2770.32,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,785.0,0.4280254777070064,0.0,13.0,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03925,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8421333333333332,0,183.2,log0003.csv,0
62321,2770.36,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,781.5,0.4284069097888676,0.0,13.5,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03935,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8339199999999998,0,183.2,log0003.csv,0
62322,2770.4,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,792.5,0.4194321766561514,0.0,12.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03935,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8597333333333332,0,183.2,log0003.csv,0
62323,2770.44,15.3937,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,792.5,0.4194321766561514,0.0,12.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03932,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8597333333333332,0,183.2,log0003.csv,0
62324,2770.48,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,803.75,0.41356143079315705,0.0,11.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03583,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.886133333333333,0,183.2,log0003.csv,0
62325,2770.52,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,802.75,0.41407661164746185,0.0,11.5,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03583,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8837866666666665,0,183.2,log0003.csv,0
62326,2770.56,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,813.75,0.40847926267281104,0.0,10.5,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03669,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.9096,0,183.2,log0003.csv,0
62327,2770.6,15.268,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,807.0,0.4118959107806691,0.0,11.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03288,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8937599999999997,0,183.2,log0003.csv,0
62328,2770.64,15.3512,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,804.75,0.41304753028890956,0.0,11.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03288,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.88848,0,183.2,log0003.csv,0
62329,2770.68,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,794.5,0.42290748898678415,0.0,12.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03928,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8644266666666667,0,183.2,log0003.csv,0
62330,2770.72,15.268,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,797.5,0.4213166144200627,0.0,12.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03928,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8714666666666664,0,183.2,log0003.csv,0
62331,2770.76,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,783.25,0.42898180657516755,0.0,13.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03925,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8380266666666667,0,183.2,log0003.csv,0
62332,2770.8,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,780.75,0.4303554274735831,0.0,13.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03929,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.83216,0,183.2,log0003.csv,0
62333,2770.84,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,780.0,0.4353846153846154,0.0,13.5,149.0,5.66,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03929,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8304,0,183.2,log0003.csv,0
62334,2770.88,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,772.5,0.4333980582524272,0.0,14.0,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03926,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8127999999999997,0,183.2,log0003.csv,0
62335,2770.92,15.1404,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,777.75,0.42738669238187077,0.0,13.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03924,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8251199999999999,0,183.2,log0003.csv,0
62336,2770.96,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,776.5,0.42807469414037347,0.0,13.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03924,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8221866666666664,0,183.2,log0003.csv,0
62337,2771.0,15.1404,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,791.25,0.4200947867298578,0.0,12.0,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03921,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8567999999999998,0,183.2,log0003.csv,0
62338,2771.04,15.0978,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,790.75,0.41884287069238063,0.0,12.0,149.0,5.52,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03921,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8556266666666665,0,183.2,log0003.csv,0
62339,2771.08,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,799.75,0.41562988433885584,0.0,11.0,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03925,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8767466666666666,0,183.2,log0003.csv,0
62340,2771.12,15.0978,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,796.0,0.41758793969849245,0.0,11.5,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03922,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8679466666666666,0,183.2,log0003.csv,0
62341,2771.16,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,801.25,0.41485179407176287,0.0,11.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03922,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8802666666666665,0,183.2,log0003.csv,0
62342,2771.2,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,795.0,0.41660377358490563,0.0,11.5,149.0,5.52,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03814,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8656,0,183.2,log0003.csv,0
62343,2771.24,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,800.75,0.4136122385263815,0.0,11.0,149.0,5.52,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03845,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8790933333333333,0,183.2,log0003.csv,0
62344,2771.28,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,794.25,0.41850802644003776,0.0,12.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03845,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8638399999999997,0,183.2,log0003.csv,0
62345,2771.32,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,799.25,0.4158898967782296,0.0,11.5,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03915,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.875573333333333,0,183.2,log0003.csv,0
62346,2771.36,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,798.75,0.42065727699530514,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03915,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8743999999999998,0,183.2,log0003.csv,0
62347,2771.4,15.268,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,809.5,0.4150710315009265,0.0,10.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03913,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8996266666666664,0,183.2,log0003.csv,0
62348,2771.44,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,808.5,0.414100185528757,0.0,11.0,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03125,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8972799999999999,0,183.2,log0003.csv,0
62349,2771.48,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,809.25,0.41075069508804446,0.0,11.0,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03125,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.89904,0,183.2,log0003.csv,0
62350,2771.52,15.2255,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,812.5,0.4091076923076923,0.0,10.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03058,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7333333333333334,0,183.2,log0003.csv,0
62351,2771.56,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,807.75,0.41151346332404826,0.0,11.0,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02758,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8955199999999999,0,183.2,log0003.csv,0
62352,2771.6,15.1404,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,815.25,0.40772769089236427,0.0,10.5,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02758,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7392,0,183.2,log0003.csv,0
62353,2771.64,15.1404,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,808.0,0.41138613861386136,0.0,11.0,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02498,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7237333333333333,0,183.2,log0003.csv,0
62354,2771.68,15.268,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,814.25,0.41117592876880565,0.0,10.5,149.0,5.58,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02498,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.9107733333333332,0,183.2,log0003.csv,0
62355,2771.72,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,814.75,0.4153421294875728,0.0,10.5,149.0,5.64,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02594,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.9119466666666665,0,183.2,log0003.csv,0
62356,2771.76,14.7188,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,824.0,0.4077669902912621,0.0,9.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.01705,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7578666666666667,0,183.2,log0003.csv,0
62357,2771.8,14.7188,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,813.0,0.4132841328413284,0.0,11.0,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.01705,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7344000000000002,0,183.2,log0003.csv,0
62358,2771.84,14.7613,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,814.5,0.41546961325966847,0.0,11.0,149.0,5.64,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.027,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7375999999999998,0,183.2,log0003.csv,0
62359,2771.88,14.7613,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,813.0,0.4132841328413284,0.0,11.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02713,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7344000000000002,0,183.2,log0003.csv,0
62360,2771.92,14.5505,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,812.75,0.4134112580744386,0.0,11.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.02713,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.7338666666666667,0,183.2,log0003.csv,0
62361,2771.96,14.6782,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,796.75,0.42020709130844053,0.0,12.5,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03898,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.6997333333333333,0,183.2,log0003.csv,0
62362,2772.0,14.7613,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,777.75,0.42738669238187077,0.0,14.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03898,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8251199999999999,0,183.2,log0003.csv,0
62363,2772.04,14.6356,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,780.25,0.4260173021467478,0.0,14.0,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03895,1,8,0,0.0,0,0.0,0.0,0.0,2.56,1.6645333333333334,0,183.2,log0003.csv,0
62364,2772.08,14.6782,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,778.25,0.4317378734339865,0.0,14.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03893,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.826293333333333,0,183.2,log0003.csv,0
62365,2772.12,14.7188,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,788.75,0.4244690966719493,0.0,13.0,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03893,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8509333333333333,0,183.2,log0003.csv,0
62366,2772.16,14.508,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,780.25,0.4260173021467478,0.0,13.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03891,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8309866666666665,0,183.2,log0003.csv,0
62367,2772.2,14.4673,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,783.0,0.42452107279693485,0.0,13.5,149.0,5.54,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03895,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.83744,0,183.2,log0003.csv,0
62368,2772.24,14.5505,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,779.25,0.4296438883541867,0.0,13.5,149.0,5.58,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03895,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.82864,0,183.2,log0003.csv,0
62369,2772.28,14.7188,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,788.75,0.4259904912836767,0.0,12.5,149.0,5.6,1.4,0.0,6.27451,0.0,14.3647,6.38,-7.984699999999999,-9.03892,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8509333333333333,0,183.2,log0003.csv,0
62370,2772.32,15.1829,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,790.5,0.4250474383301708,0.0,12.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03892,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8550399999999998,0,183.2,log0003.csv,0
62371,2772.36,15.3086,14.7,14.579,31,-0.78125,-3.90625,-4.6875,797.0,0.4215809284818068,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03896,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8702933333333331,0,183.2,log0003.csv,0
62372,2772.4,15.268,14.7,14.579,31,-0.78125,-3.90625,-4.6875,790.25,0.4251819044606137,0.0,12.5,149.0,5.6,1.4,0.0,6.27451,0.0,14.3647,6.38,-7.984699999999999,-9.039,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8544533333333333,0,183.2,log0003.csv,0
62373,2772.44,15.1829,14.7,14.579,31,0.0,-3.90625,-3.90625,797.0,0.4215809284818068,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.039,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8702933333333331,0,183.2,log0003.csv,0
62374,2772.48,15.3086,14.7,14.579,31,0.0,-3.90625,-3.90625,793.75,0.4233070866141732,0.0,12.0,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03904,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8626666666666665,0,183.2,log0003.csv,0
62375,2772.52,15.3512,14.7,14.579,31,0.0,-3.90625,-3.90625,801.5,0.4192139737991266,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03763,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8808533333333333,0,183.2,log0003.csv,0
62376,2772.56,15.3512,14.7,14.579,31,0.0,-3.90625,-3.90625,800.0,0.423,0.0,11.5,149.0,5.64,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03763,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.877333333333333,0,183.2,log0003.csv,0
62377,2772.6,14.9296,14.7,14.579,31,0.0,-3.90625,-3.90625,808.5,0.4155844155844156,0.0,11.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03123,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8972799999999999,0,183.2,log0003.csv,0
62378,2772.64,14.8464,14.7,14.579,31,0.0,-3.90625,-3.90625,801.5,0.4177167810355583,0.0,11.5,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03123,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8808533333333333,0,183.2,log0003.csv,0
62379,2772.68,14.8039,14.7,14.579,31,0.0,-3.90625,-3.90625,802.0,0.41895261845386533,0.0,11.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.0377,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8820266666666665,0,183.2,log0003.csv,0
62380,2772.72,14.7188,14.7,14.579,31,0.0,-3.90625,-3.90625,807.5,0.41461300309597526,0.0,11.0,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03901,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8949333333333334,0,183.2,log0003.csv,0
62381,2772.76,14.887,14.7,14.579,31,0.0,-3.90625,-3.90625,802.5,0.417196261682243,0.0,11.5,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03901,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8831999999999998,0,183.2,log0003.csv,0
62382,2772.8,14.6782,14.7,14.579,31,0.0,-3.90625,-3.90625,809.75,0.4134609447360297,0.0,11.0,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03667,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.9002133333333333,0,183.2,log0003.csv,0
62383,2772.84,14.6356,14.7,14.579,31,0.0,-3.90625,-3.90625,798.5,0.4207889793362555,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03902,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8738133333333333,0,183.2,log0003.csv,0
62384,2772.88,14.887,14.5852,14.579,31,0.0,-3.90625,-3.90625,799.5,0.4202626641651032,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03902,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8761599999999998,0,183.2,log0003.csv,0
62385,2772.92,14.6356,14.5852,14.579,31,0.0,-3.90625,-3.90625,790.0,0.4253164556962025,0.0,12.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.039,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8538666666666666,0,183.2,log0003.csv,0
62386,2772.96,14.7613,14.5852,14.579,31,0.0,-3.90625,-3.90625,798.0,0.4240601503759398,0.0,11.5,149.0,5.64,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.039,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8726399999999996,0,183.2,log0003.csv,0
62387,2773.0,14.8464,14.5852,14.579,31,0.0,-3.90625,-3.90625,796.5,0.4218455743879473,0.0,12.0,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03897,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.86912,0,183.2,log0003.csv,0
62388,2773.04,14.8039,14.5852,14.579,31,0.0,-3.90625,-3.90625,808.25,0.4157129600989793,0.0,11.0,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03136,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8966933333333331,0,183.2,log0003.csv,0
62389,2773.08,15.2255,14.5852,14.579,31,0.0,-3.90625,-3.90625,801.25,0.41934477379095164,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03136,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8802666666666665,0,183.2,log0003.csv,0
62390,2773.12,15.3086,14.5852,14.579,31,0.0,-3.90625,-3.90625,799.5,0.4202626641651032,0.0,11.5,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03785,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8761599999999998,0,183.2,log0003.csv,0
62391,2773.16,15.3086,14.5852,14.579,31,0.0,-3.90625,-3.90625,787.75,0.4265312599174865,0.0,13.0,149.0,5.6,1.4,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03897,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8485866666666668,0,183.2,log0003.csv,0
62392,2773.2,15.1404,14.5852,14.579,31,0.0,-3.90625,-3.90625,792.5,0.42397476340694007,0.0,12.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03897,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8597333333333332,0,183.2,log0003.csv,0
62393,2773.24,15.3086,14.5852,14.579,31,0.0,-3.90625,-3.90625,785.25,0.42636103151862464,0.0,13.0,149.0,5.58,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03894,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8427199999999997,0,183.2,log0003.csv,0
62394,2773.28,15.3086,14.5852,14.579,31,0.0,-3.90625,-3.90625,788.25,0.4216936251189343,0.0,12.5,149.0,5.54,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03894,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.84976,0,183.2,log0003.csv,0
62395,2773.32,15.2255,14.5852,14.579,31,0.0,-3.90625,-3.90625,782.25,0.42953020134228187,0.0,13.0,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03892,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8356799999999998,0,183.2,log0003.csv,0
62396,2773.36,15.3086,14.5852,14.579,31,-0.78125,-3.90625,-4.6875,791.25,0.4261611374407583,0.0,12.0,149.0,5.62,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03896,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8567999999999998,0,183.2,log0003.csv,0
62397,2773.4,15.268,14.5852,14.579,31,0.0,-3.90625,-3.90625,793.0,0.4252206809583859,0.0,12.0,149.0,5.62,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.03896,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8609066666666665,0,183.2,log0003.csv,0
62398,2773.44,15.0978,14.5852,14.579,31,0.0,-3.90625,-3.90625,786.5,0.42720915448188174,0.0,12.5,149.0,5.6,1.38,0.0,5.88235,0.0,14.3647,6.38,-7.984699999999999,-9.039,1,8,0,0.0,0,0.0,0.0,0.0,2.816,1.8456533333333331,0,183.2,log0003.csv,0
