sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,BOOST ERROR,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
108,4.36,14.89,14.36,14.35,31,0.00,-10.94,-10.94,814,0.320835894283958,0,10.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.38837333333333,0,179.6
109,4.4,14.89,14.36,14.35,31,0.00,-10.94,-10.94,817,0.319559228650138,0,10,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.39392,0,179.6
110,4.44,14.89,14.47,14.35,31,0.00,-10.94,-10.94,827,0.314147521160822,0,8.5,87.8,4.33,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.05,1.41141333333333,0,179.6
111,4.48,14.85,14.47,14.34,31,0.00,-10.94,-10.94,811,0.318125770653514,0,11,87.8,4.3,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.38410666666667,0,179.6
112,4.52,14.85,14.47,14.34,31,0.00,-10.94,-10.94,809,0.322720247295209,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.38026666666667,0,179.6
113,4.56,14.97,14.47,14.34,31,0.00,-10.94,-10.94,797,0.327580796987763,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.35978666666667,0,179.6
114,4.6,14.85,14.47,14.34,31,0.00,-10.94,-10.94,798,0.327170166092134,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.36149333333333,0,179.6
115,4.64,14.80,14.47,14.34,31,0.00,-10.94,-10.94,797,0.327580796987763,0,13,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.35978666666667,0,179.6
116,4.68,14.89,14.47,14.34,31,0.00,-10.94,-10.94,800,0.326897844423618,0,11.5,87.8,4.36,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.36576,0,179.6
117,4.72,14.93,14.47,14.34,31,0.00,-10.94,-10.94,809,0.322620519159456,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.55328,0,179.6
118,4.76,14.72,14.47,14.34,31,0.78,-10.94,-10.16,799,0.326556146387238,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.36405333333333,0,179.6
119,4.8,14.93,14.47,14.34,31,0.78,-10.94,-10.16,807,0.323420074349442,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.54944,0,179.6
120,4.84,14.93,14.47,14.34,31,0.78,-10.94,-10.16,810,0.322122801604443,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.38282666666667,0,179.6
121,4.88,14.93,14.47,14.34,31,0.78,-10.94,-10.16,821,0.31800182759671,0,10,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.40074666666667,0,179.6
122,4.92,14.85,14.47,14.34,31,0.78,-10.94,-10.16,809,0.322820037105751,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.37984,0,179.6
123,4.96,14.93,14.47,14.34,31,0.78,-10.94,-10.16,806,0.32392181197642,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.54704,0,179.6
124,5,14.97,14.47,14.34,31,0.78,-10.94,-10.16,799,0.32665832290363,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.53408,0,179.6
125,5.04,14.89,14.47,14.34,31,0.78,-10.94,-10.16,804,0.32482887367766,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.37130666666667,0,179.6
126,5.08,15.01,14.47,14.34,31,0.78,-10.94,-10.16,799,0.32686286787727,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.53312,0,179.6
127,5.12,14.97,14.47,14.34,31,0.78,-10.94,-10.16,804,0.324727838258165,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.05,1.37173333333333,0,179.6
128,5.16,14.85,14.47,14.34,31,0.78,-10.94,-10.16,804,0.32482887367766,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.05,1.37130666666667,0,179.6
129,5.2,14.93,14.47,14.34,31,0.78,-10.94,-10.16,802,0.325334995325647,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.30,1.54032,0,179.6
130,5.24,14.89,14.47,14.34,31,0.78,-10.94,-10.16,803,0.325132357521022,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.54128,0,179.6
131,5.28,14.76,14.47,14.34,31,0.78,-10.94,-10.16,808,0.322919888648314,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.55184,0,179.6
132,5.32,14.89,14.47,14.34,31,0.78,-10.94,-10.16,822,0.317711503347535,0,10,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.40202666666667,0,179.6
133,5.36,14.89,14.47,14.34,31,0.78,-10.94,-10.16,816,0.318382352941177,0,11,87.8,4.33,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.39264,0,179.6
134,5.4,14.89,14.47,14.34,31,0.78,-10.94,-10.16,824,0.316939890710383,0,10,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.05,1.40544,0,179.6
135,5.44,14.80,14.36,14.34,31,0.78,-10.94,-10.16,818,0.317506874427131,0,11,87.8,4.33,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.27,1,8,0,0,0,0.00,0,0,2.05,1.39648,0,179.6
136,5.48,14.85,14.36,14.34,31,0.78,-10.94,-10.16,818,0.31897341888176,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.27,1,8,0,0,0,0.00,0,0,2.05,1.39648,0,179.6
137,5.52,14.42,14.36,14.34,31,0.78,-10.94,-10.16,797,0.327375352775165,0,12.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.27,1,8,0,0,0,0.00,0,0,2.05,1.36064,0,179.6
138,5.56,14.38,14.36,14.33,31,0.78,-10.94,-10.16,795,0.328198679660484,0,13,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.35722666666667,0,179.6
139,5.6,14.38,14.36,14.33,31,0.78,-10.94,-10.16,791,0.330066392665191,0,13,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.51824,0,179.6
140,5.64,14.30,14.36,14.34,31,0.78,-10.94,-10.16,792,0.329649510577834,0,13,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.35125333333333,0,179.6
141,5.68,14.26,14.36,14.34,31,0.78,-10.94,-10.16,791,0.330066392665191,0,13,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.51824,0,179.6
142,5.72,14.38,14.36,14.34,31,0.78,-10.94,-10.16,802,0.325436408977556,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.53984,0,179.6
143,5.76,14.30,14.36,14.34,31,0.78,-10.94,-10.16,809,0.322720247295209,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.5528,0,179.6
144,5.8,14.17,14.36,14.34,31,0.78,-10.94,-10.16,800,0.326351984995311,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.53552,0,179.6
145,5.84,14.38,14.47,14.34,31,0.78,-10.94,-10.16,808,0.323219814241486,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.5504,0,179.6
146,5.88,14.34,14.36,14.34,31,0.78,-10.94,-10.16,806,0.324022346368715,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.54656,0,179.6
147,5.92,14.34,14.36,14.34,31,0.78,-10.94,-10.16,808,0.323219814241486,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.5504,0,179.6
148,5.96,14.38,14.47,14.34,31,0.78,-10.94,-10.16,792,0.329649510577834,0,13,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.52016,0,179.6
149,6,14.30,14.36,14.34,31,0.78,-10.94,-10.16,787,0.331849968213605,0,13.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.51008,0,179.6
150,6.04,14.34,14.36,14.34,31,0.78,-10.94,-10.16,775,0.336774193548387,0,14.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.488,0,179.6
151,6.08,14.34,14.36,14.34,31,0.78,-10.94,-10.16,777,0.336123631680618,0,14.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.49088,0,179.6
152,6.12,14.38,14.36,14.34,31,0.78,-10.94,-10.16,765,0.341176470588235,0,15.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.4688,0,179.6
153,6.16,14.34,14.36,14.35,31,0.78,-10.94,-10.16,782,0.333866325551647,0,13.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.50096,0,179.6
154,6.2,14.38,14.36,14.35,31,0.78,-10.94,-10.16,790,0.330588980367321,0,13,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.51584,0,179.6
155,6.24,14.76,14.36,14.35,31,0.78,-10.94,-10.16,804,0.324626865671642,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.54368,0,179.6
156,6.28,14.76,14.47,14.35,31,0.78,-10.94,-10.16,801,0.32444583203247,0,11.5,87.8,4.33,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.53744,0,179.6
157,6.32,14.80,14.47,14.35,31,0.78,-10.94,-10.16,808,0.321634168987929,0,11,87.8,4.33,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.55088,0,179.6
158,6.36,14.80,14.36,14.36,31,0.78,-10.94,-10.16,813,0.321033210332103,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.56096,0,179.6
159,6.4,14.76,14.36,14.36,31,0.78,-10.94,-10.16,806,0.324022346368715,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.30,1.54656,0,179.6
160,6.44,14.68,14.36,14.36,31,0.78,-10.94,-10.16,810,0.322421247683755,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.30,1.55424,0,179.6
161,6.48,14.72,14.36,14.35,31,0.78,-10.94,-10.16,807,0.323420074349442,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.54944,0,179.6
162,6.52,14.30,14.36,14.35,31,0.78,-10.94,-10.16,812,0.321428571428571,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.55904,0,179.6
163,6.56,14.26,14.36,14.35,31,0.78,-10.94,-10.16,800,0.32625,0,12,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.536,0,179.6
164,6.6,14.38,14.36,14.34,31,0.78,-10.94,-10.16,807,0.323520297489929,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.54896,0,179.6
165,6.64,14.47,14.36,14.34,31,0.78,-10.94,-10.16,808,0.323019801980198,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.30,1.55136,0,179.6
166,6.68,14.38,14.36,14.34,31,0.78,-10.94,-10.16,810,0.322321704229701,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.55472,0,179.6
167,6.72,14.38,14.36,14.34,31,0.78,-10.94,-10.16,810,0.322222222222222,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.30,1.5552,0,179.6
168,6.76,14.30,14.36,14.34,31,0.78,-10.94,-10.16,819,0.318875992669517,0,10.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.26,1,8,0,0,0,0.00,0,0,2.05,1.39690666666667,0,179.6
169,6.8,14.26,14.36,14.34,31,0.78,-10.94,-10.16,813,0.321230769230769,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.30,1.56,0,179.6
170,6.84,14.30,14.36,14.34,31,0.78,-10.94,-10.16,816,0.319754977029097,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.05,1.39306666666667,0,179.6
171,6.88,14.34,14.36,14.34,31,0.78,-10.94,-10.16,822,0.317711503347535,0,10.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.26,1,8,0,0,0,0.00,0,0,2.30,1.57728,0,179.6
172,6.92,14.26,14.36,14.35,31,0.78,-10.94,-10.16,820,0.318292682926829,0,10.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.88,0.27,1,8,0,0,0,0.00,0,0,2.05,1.39946666666667,0,179.6
173,6.96,14.34,14.36,14.35,31,0.78,-10.94,-10.16,829,0.313578756789378,0,9.5,87.8,4.33,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.41397333333333,0,179.6
174,7,14.76,14.36,14.35,31,0.78,-10.94,-10.16,816,0.319852941176471,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.87,0.42,1,8,0,0,0,0.00,0,0,2.05,1.39264,0,179.6
175,7.04,14.72,14.36,14.34,31,0.78,-10.94,-10.16,815,0.320343663700522,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.39050666666667,0,179.6
176,7.08,14.80,14.36,14.34,31,0.78,-10.94,-10.16,812,0.321626617375231,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38496,0,179.6
177,7.12,14.85,14.24,14.34,31,0.78,-10.94,-10.16,811,0.321924144310823,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.38368,0,179.6
178,7.16,14.76,14.36,14.33,31,0.78,-10.94,-10.16,801,0.325741029641186,0,12.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.39,1,8,0,0,0,0.00,0,0,2.05,1.36746666666667,0,179.6
179,7.2,14.76,14.24,14.33,31,0.78,-10.94,-10.16,809,0.322820037105751,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.39,1,8,0,0,0,0.00,0,0,2.05,1.37984,0,179.6
180,7.24,14.80,14.24,14.34,31,0.78,-10.94,-10.16,808,0.323219814241486,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.37813333333333,0,179.6
181,7.28,14.72,14.24,14.34,31,0.78,-10.94,-10.16,821,0.317904993909866,0,10.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.40117333333333,0,179.6
182,7.32,14.59,14.24,14.34,31,0.78,-10.94,-10.16,824,0.316939890710383,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.40544,0,179.6
183,7.36,14.64,14.24,14.34,31,0.78,-10.94,-10.16,823,0.317036137260856,0,10.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.87,0.42,1,8,0,0,0,0.00,0,0,2.05,1.40501333333333,0,179.6
184,7.4,14.55,14.24,14.34,31,0.78,-10.94,-10.16,829,0.315027157513579,0,10,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.87,0.42,1,8,0,0,0,0.00,0,0,2.05,1.41397333333333,0,179.6
185,7.44,14.64,14.24,14.34,31,0.78,-10.94,-10.16,814,0.320638820638821,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.87,0.42,1,8,0,0,0,0.00,0,0,2.05,1.38922666666667,0,179.6
186,7.48,14.64,14.24,14.34,31,0.78,-10.94,-10.16,817,0.319461444308446,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.39434666666667,0,179.6
187,7.52,14.68,14.24,14.34,31,0.78,-10.94,-10.16,811,0.322023442319556,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38325333333333,0,179.6
188,7.56,14.59,14.24,14.33,31,0.78,-10.94,-10.16,816,0.319754977029097,0,11,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.39306666666667,0,179.6
189,7.6,14.64,14.24,14.33,31,0.78,-10.94,-10.16,815,0.320441988950276,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.39008,0,179.6
190,7.64,14.26,14.24,14.34,31,0.78,-10.94,-10.16,814,0.320835894283958,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38837333333333,0,179.6
191,7.68,14.21,14.24,14.33,31,0.78,-10.94,-10.16,812,0.321527563905143,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.38538666666667,0,179.6
192,7.72,14.17,14.24,14.33,31,0.78,-10.94,-10.16,821,0.317904993909866,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.40117333333333,0,179.6
193,7.76,14.21,14.24,14.33,31,0.78,-10.94,-10.16,813,0.321131959397109,0,11.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38709333333333,0,179.6
194,7.8,14.17,14.24,14.34,31,0.78,-10.94,-10.16,821,0.318098720292505,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.40032,0,179.6
195,7.84,14.00,14.24,14.34,31,0.78,-10.94,-10.16,823,0.317325227963526,0,11,87.8,4.35,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.40373333333333,0,179.6
196,7.88,14.21,14.24,14.34,31,0.78,-10.94,-10.16,809,0.322720247295209,0,12,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38026666666667,0,179.6
197,7.92,14.17,14.24,14.34,31,0.78,-10.94,-10.16,815,0.320343663700522,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.39050666666667,0,179.6
198,7.96,14.13,14.24,14.33,31,0.78,-10.94,-10.16,811,0.321924144310823,0,12,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38368,0,179.6
199,8,14.17,14.24,14.34,31,0.78,-10.94,-10.16,815,0.320343663700522,0,11.5,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.39050666666667,0,179.6
200,8.04,14.13,14.24,14.34,31,0.78,-10.94,-10.16,809,0.322720247295209,0,12,87.8,4.35,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.88,0.41,1,8,0,0,0,0.00,0,0,2.05,1.38026666666667,0,179.6
201,8.08,14.09,14.24,14.33,31,0.78,-10.94,-10.16,810,0.323162445954293,0,12,87.8,4.36,1.28,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.38154666666667,0,179.6
202,8.12,14.17,14.24,14.33,31,0.78,-10.94,-10.16,809,0.323462132921175,0,12,87.8,4.36,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.38026666666667,0,179.6
203,8.16,14.21,14.24,14.33,31,0.78,-10.94,-10.16,816,0.321960183767228,0,11.5,87.8,4.38,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.89,0.40,1,8,0,0,0,0.00,0,0,2.05,1.39306666666667,1,179.6
204,8.2,14.17,14.36,14.33,31,0.78,-10.94,-10.16,794,0.331190926275992,0,13.5,87.8,4.38,1.26,0.00,0.39,0.00,14.22,4.93,-9.29,-8.90,0.39,1,8,0,0,0,0.00,0,0,2.05,1.35424,0,179.6
205,8.24,14.13,14.24,14.33,31,0.78,-10.94,-10.16,791,0.332132701421801,0,14,87.8,4.38,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.3504,0,179.6
206,8.28,14.21,14.24,14.33,31,0.78,-10.94,-10.16,790,0.332552989560266,0,14,87.8,4.38,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.90,0.25,1,8,0,0,0,0.00,0,0,2.05,1.34869333333333,0,179.6
207,8.32,14.09,14.24,14.30,31,0.78,-10.94,-10.16,809,0.322520852641335,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.30,1.55376,0,179.6
208,8.36,14.05,14.24,14.30,31,0.78,-10.94,-10.16,812,0.321527563905143,0,12,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.08,-9.14,-8.89,0.25,1,8,0,0,0,0.00,0,0,2.05,1.38538666666667,0,179.6
209,8.4,14.09,14.24,14.30,31,0.78,-10.94,-10.16,796,0.327786499215071,0,13.5,87.8,4.35,1.26,0.00,0.39,0.00,14.22,5.22,-9.00,-8.89,0.11,1,8,0,0,0,0.00,0,0,2.30,1.5288,0,179.6
210,8.44,14.30,14.24,14.27,31,0.00,-10.94,-10.94,800,0.326454033771107,0,13,87.8,4.35,1.28,0.00,0.39,0.00,14.22,5.22,-9.00,-8.90,0.10,1,8,0,0,0,0.00,0,0,2.05,1.36448,0,179.6
211,8.48,14.26,14.36,14.27,31,0.78,-10.94,-10.16,786,0.331955484896661,0,14.5,87.8,4.35,1.28,0.00,1.57,0.00,14.22,5.22,-9.00,-8.90,0.10,1,8,0,0,0,0.00,0,0,2.30,1.5096,0,179.6
212,8.52,14.30,14.36,14.27,31,0.78,-10.94,-10.16,788,0.356571428571429,0,14,87.8,4.68,1.38,0.00,5.10,0.00,14.22,5.22,-9.00,-8.90,0.10,1,8,0,0,0,0.00,0,0,2.30,1.512,0,179.6
213,8.56,14.30,14.36,14.27,31,0.78,-10.94,-10.16,776,0.443814432989691,0,15.5,87.8,5.74,1.46,0.00,5.88,0.00,14.22,5.37,-8.85,-8.90,-0.04,1,8,0,0,0,0.00,0,0,2.30,1.48992,0,179.6
214,8.6,14.17,14.36,14.12,31,0.78,-10.94,-10.16,766,0.548661005878511,0,15.5,87.8,7,1.5,0.00,5.88,0.00,14.22,5.80,-8.42,-8.90,-0.48,1,8,0,0,0,0.00,0,0,2.56,1.63306666666667,0,179.6
