sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG
2300,98.52,14.8039,14.3555,14.0026,31,-6.25,0,1507.75,0,20,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66316,1,8,0,0,0,0,0,0,2.56,0
2301,98.56,14.887,14.3555,14.0026,31,-6.25,0,1500.75,0,20.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66316,1,8,0,0,0,0,0,0,2.56,0
2302,98.6,14.7613,14.3555,14.0026,31,-7.03125,0,1496,0,20.5,59,9.45,1.6,0,9.01961,0,14.3647,5.51,-8.66308,1,8,0,0,0,0,0,0,2.56,0
2303,98.64,14.7613,14.3555,14.0026,31,-7.03125,0,1513.5,0,19.5,59,9.45,1.6,0,9.01961,0,14.3647,5.51,-8.66308,1,8,0,0,0,0,0,0,2.56,0
2304,98.68,14.8464,14.3555,14.0091,31,-7.03125,0,1508.25,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66306,1,8,0,0,0,0,0,0,2.56,0
2305,98.72,14.887,14.3555,14.0091,31,-7.03125,0,1506.5,0,20,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66305,1,8,0,0,0,0,0,0,2.56,0
2306,98.76,14.8464,14.3555,14.0091,31,-7.03125,0,1502.5,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66305,1,8,0,0,0,0,0,0,2.56,0
2307,98.8,14.8464,14.3555,14.0091,31,-6.25,0,1498.75,0,20.5,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66309,1,8,0,0,0,0,0,0,2.56,0
2308,98.84,14.887,14.3555,14.0091,31,-7.03125,0,1492.5,0,21,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66307,1,8,0,0,0,0,0,0,2.56,0
2309,98.88,14.887,14.4703,14.0091,31,-6.25,0,1486,0,21.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66307,1,8,0,0,0,0,0,0,2.56,0
2310,98.92,14.9296,14.4703,14.0156,31,-6.25,0,1493,0,21,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66312,1,8,0,0,0,0,0,0,2.56,0
2311,98.96,14.9721,14.4703,14.0156,31,-6.25,0,1496.75,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66312,1,8,0,0,0,0,0,0,2.56,0
2312,99,14.9296,14.4703,14.0156,31,-6.25,0,1500.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.6631,1,8,0,0,0,0,0,0,2.56,0
2313,99.04,15.0147,14.4703,14.0156,31,-6.25,0,1491.75,0,21,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66308,1,8,0,0,0,0,0,0,2.56,0
2314,99.08,14.9721,14.4703,14.0156,31,-6.25,0,1501.5,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66308,1,8,0,0,0,0,0,0,2.56,0
2315,99.12,14.887,14.4703,14.0156,31,-6.25,0,1498.25,0,20,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66313,1,8,0,0,0,0,0,0,2.56,0
2316,99.16,14.887,14.4703,14.0222,31,-6.25,0,1497.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66317,1,8,0,0,0,0,0,0,2.56,0
2317,99.2,14.887,14.4703,14.0222,31,-6.25,0,1499.75,0,20,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66317,1,8,0,0,0,0,0,0,2.56,0
2318,99.24,14.887,14.4703,14.0222,31,-6.25,0,1498,0,20,59,9.45,1.6,0,9.01961,0,14.3647,5.51,-8.66316,1,8,0,0,0,0,0,0,2.56,0
2319,99.28,14.8464,14.4703,14.0222,31,-6.25,0,1499.5,0,20,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66316,1,8,0,0,0,0,0,0,2.56,0
2320,99.32,14.887,14.4703,14.0222,31,-6.25,0,1503,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66308,1,8,0,0,0,0,0,0,2.56,0
2321,99.36,14.3823,14.4703,14.0222,31,-6.25,0,1515,0,19,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66312,1,8,0,0,0,0,0,0,2.56,0
2322,99.4,14.214,14.3555,14.0222,31,-6.25,0,1515.25,0,19,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66312,1,8,0,0,0,0,0,0,2.56,0
2323,99.44,14.2972,14.3555,14.0222,31,-6.25,0,1504.5,0,20,59,9.45,1.6,0,9.01961,0,14.3647,5.51,-8.66317,1,8,0,0,0,0,0,0,2.56,0
2324,99.48,14.2565,14.3555,14.0222,31,-6.25,0,1488.25,0,21,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66315,1,8,0,0,0,0,0,0,2.56,0
2325,99.52,14.3397,14.4703,14.0222,31,-6.25,0,1499.25,0,20,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66315,1,8,0,0,0,0,0,0,2.56,0
2326,99.56,14.2972,14.4703,14.0287,31,-6.25,0,1504.5,0,19.5,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66319,1,8,0,0,0,0,0,0,2.56,0
2327,99.6,14.4248,14.3555,14.0287,31,-6.25,0,1488,0,21,59,9.5,1.6,0,9.01961,0,14.3647,5.51,-8.66319,1,8,0,0,0,0,0,0,2.56,0
2328,99.64,14.4248,14.3555,14.0287,31,-6.25,0,1481,0,21.5,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66324,1,8,0,0,0,0,0,0,2.56,0
2329,99.68,14.3823,14.4703,14.0287,31,-6.25,0,1482.5,0,21.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66322,1,8,0,0,0,0,0,0,2.56,0
2330,99.72,14.4248,14.4703,14.0287,31,-6.25,0,1492.75,0,20.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66322,1,8,0,0,0,0,0,0,2.56,0
2331,99.76,14.2972,14.4703,14.0287,31,-6.25,0,1483.25,0,21,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66326,1,8,0,0,0,0,0,0,2.56,0
2332,99.8,14.4248,14.4703,14.0287,31,-6.25,0,1481.5,0,21,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66318,1,8,0,0,0,0,0,0,2.56,0
2333,99.84,14.4673,14.4703,14.0287,31,-6.25,0,1488.5,0,20.5,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66318,1,8,0,0,0,0,0,0,2.56,0
2334,99.88,14.4248,14.4703,14.0287,31,-6.25,0,1495.25,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66323,1,8,0,0,0,0,0,0,2.56,0
2335,99.92,14.3397,14.4703,14.0287,31,-6.25,0,1499.75,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66323,1,8,0,0,0,0,0,0,2.56,0
2336,99.96,14.4248,14.4703,14.0352,31,-6.25,0,1501.75,0,19.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66321,1,8,0,0,0,0,0,0,2.56,0
2337,100,14.4248,14.4703,14.0352,31,-6.25,0,1510,0,19,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66319,1,8,0,0,0,0,0,0,2.56,0
2338,100.04,14.3823,14.4703,14.0352,31,-6.25,0,1502.5,0,19.5,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66319,1,8,0,0,0,0,0,0,2.56,0
2339,100.08,14.3823,14.4703,14.0352,31,-6.25,0,1500,0,19.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66324,1,8,0,0,0,0,0,0,2.56,0
2340,100.12,14.4248,14.4703,14.0352,31,-6.25,0,1493.5,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66328,1,8,0,0,0,0,0,0,2.56,0
2341,100.16,14.887,14.4703,14.0352,31,-6.25,0,1494,0,20,59,9.62,1.62,0,9.01961,0,14.3647,5.51,-8.66328,1,8,0,0,0,0,0,0,2.56,0
2342,100.2,14.887,14.4703,14.0418,31,-6.25,0,1483.5,0,21,59,9.65,1.6,0,9.01961,0,14.3647,5.51,-8.66332,1,8,0,0,0,0,0,0,2.56,0
2343,100.24,14.887,14.4703,14.0418,31,-6.25,0,1481.75,0,21,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66332,1,8,0,0,0,0,0,0,2.56,0
2344,100.28,14.887,14.3555,14.0418,31,-6.25,0,1488.5,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.6633,1,8,0,0,0,0,0,0,2.56,0
2345,100.32,14.887,14.3555,14.0418,31,-6.25,0,1488.75,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66335,1,8,0,0,0,0,0,0,2.56,0
2346,100.36,14.887,14.3555,14.0418,31,-6.25,0,1489.5,0,20.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66335,1,8,0,0,0,0,0,0,2.56,0
2347,100.4,14.887,14.3555,14.0418,31,-6.25,0,1483.25,0,21,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66333,1,8,0,0,0,0,0,0,2.56,0
2348,100.44,14.8039,14.3555,14.0483,31,-6.25,0,1495,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66337,1,8,0,0,0,0,0,0,2.56,0
2349,100.48,14.8464,14.3555,14.0483,31,-6.25,0,1503.5,0,19,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66337,1,8,0,0,0,0,0,0,2.56,0
2350,100.52,14.887,14.3555,14.0483,31,-6.25,0,1504.5,0,19,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66341,1,8,0,0,0,0,0,0,2.56,0
2351,100.56,14.887,14.3555,14.0483,31,-6.25,0,1505.25,0,19,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66341,1,8,0,0,0,0,0,0,2.56,0
2352,100.6,14.8464,14.3555,14.0483,31,-6.25,0,1503.25,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66339,1,8,0,0,0,0,0,0,2.56,0
2353,100.64,14.9296,14.4703,14.0483,31,-6.25,0,1502.25,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66337,1,8,0,0,0,0,0,0,2.56,0
2354,100.68,14.887,14.4703,14.0483,31,-6.25,0,1498.5,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66337,1,8,0,0,0,0,0,0,2.56,0
2355,100.72,14.887,14.4703,14.0483,31,-6.25,0,1480.5,0,21,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66335,1,8,0,0,0,0,0,0,2.56,0
2356,100.76,14.9296,14.4703,14.0483,31,-6.25,0,1489.5,0,20.5,59,9.6,1.62,0,9.01961,0,14.3647,5.51,-8.66333,1,8,0,0,0,0,0,0,2.56,0
2357,100.8,14.9296,14.4703,14.0483,31,-6.25,0,1502.75,0,19.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66333,1,8,0,0,0,0,0,0,2.56,0
2358,100.84,14.9721,14.4703,14.0549,31,-6.25,0,1505,0,19,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66337,1,8,0,0,0,0,0,0,2.56,0
2359,100.88,14.9296,14.4703,14.0549,31,-6.25,0,1495.75,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66337,1,8,0,0,0,0,0,0,2.56,0
2360,100.92,14.9296,14.4703,14.0549,31,-6.25,0,1481.75,0,21,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2361,100.96,14.9296,14.4703,14.0549,31,-6.25,0,1484.5,0,21,59,9.65,1.62,0,9.01961,0,14.3647,5.51,-8.66346,1,8,0,0,0,0,0,0,2.56,0
2362,101,14.9296,14.4703,14.0549,31,-6.25,0,1494.5,0,20,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66346,1,8,0,0,0,0,0,0,2.56,0
2363,101.04,14.9721,14.4703,14.0549,31,-6.25,0,1495.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66344,1,8,0,0,0,0,0,0,2.56,0
2364,101.08,14.9296,14.4703,14.0615,31,-6.25,0,1491.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66336,1,8,0,0,0,0,0,0,2.56,0
2365,101.12,14.9296,14.4703,14.0615,31,-6.25,0,1495.25,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66336,1,8,0,0,0,0,0,0,2.56,0
2366,101.16,14.9296,14.3555,14.0615,31,-6.25,0,1491.25,0,20,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.6634,1,8,0,0,0,0,0,0,2.56,0
2367,101.2,14.8464,14.4703,14.0615,31,-6.25,0,1478.5,0,21,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.6634,1,8,0,0,0,0,0,0,2.56,0
2368,101.24,14.8464,14.4703,14.0615,31,-6.25,0,1473,0,21.5,59,9.62,1.62,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2369,101.28,14.887,14.4703,14.0615,31,-6.25,0,1486,0,20.5,59,9.65,1.62,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2370,101.32,14.8464,14.4703,14.0615,31,-6.25,0,1493.75,0,19.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2371,101.36,14.8464,14.4703,14.0615,31,-6.25,0,1498.25,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.6634,1,8,0,0,0,0,0,0,2.56,0
2372,101.4,14.8464,14.4703,14.0615,31,-6.25,0,1487,0,20.5,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2373,101.44,14.4248,14.4703,14.0615,31,-6.25,0,1490.75,0,20,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2374,101.48,14.4673,14.4703,14.0615,31,-6.25,0,1500.75,0,19,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66336,1,8,0,0,0,0,0,0,2.56,0
2375,101.52,14.4673,14.4703,14.0615,31,-6.25,0,1508,0,18.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66336,1,8,0,0,0,0,0,0,2.56,0
2376,101.56,14.4248,14.4703,14.0615,31,-6.25,0,1501.75,0,19,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.6634,1,8,0,0,0,0,0,0,2.56,0
2377,101.6,14.4248,14.4703,14.068,31,-6.25,0,1498,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66345,1,8,0,0,0,0,0,0,2.56,0
2378,101.64,14.4248,14.4703,14.068,31,-6.25,0,1494.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66345,1,8,0,0,0,0,0,0,2.56,0
2379,101.68,14.3823,14.4703,14.068,31,-6.25,0,1492.25,0,20,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66343,1,8,0,0,0,0,0,0,2.56,0
2380,101.72,14.3397,14.4703,14.068,31,-6.25,0,1498.5,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66341,1,8,0,0,0,0,0,0,2.56,0
2381,101.76,14.4248,14.4703,14.068,31,-6.25,0,1510.5,0,18.5,59,9.65,1.6,0,9.01961,0,14.3647,5.51,-8.66341,1,8,0,0,0,0,0,0,2.56,0
2382,101.8,14.3397,14.4703,14.068,31,-6.25,0,1512.25,0,18.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66339,1,8,0,0,0,0,0,0,2.56,0
2383,101.84,14.4248,14.4703,14.068,31,-6.25,0,1494.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66339,1,8,0,0,0,0,0,0,2.56,0
2384,101.88,14.3823,14.3555,14.0746,31,-6.25,0,1492.5,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66343,1,8,0,0,0,0,0,0,2.56,0
2385,101.92,14.2972,14.3555,14.0746,31,-6.25,0,1497.25,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66341,1,8,0,0,0,0,0,0,2.56,0
2386,101.96,14.214,14.3555,14.0746,31,-6.25,0,1503.75,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66341,1,8,0,0,0,0,0,0,2.56,0
2387,102,14.3397,14.3555,14.0746,31,-6.25,0,1511.25,0,18.5,59,9.6,1.62,0,9.01961,0,14.3647,5.51,-8.66345,1,8,0,0,0,0,0,0,2.56,0
2388,102.04,14.1289,14.3555,14.0746,31,-6.25,0,1512.5,0,18.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66343,1,8,0,0,0,0,0,0,2.56,0
2389,102.08,14.1714,14.3555,14.0746,31,-6.25,0,1517.25,0,18.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66343,1,8,0,0,0,0,0,0,2.56,0
2390,102.12,14.214,14.3555,14.0812,31,-6.25,0,1510.5,0,19,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66347,1,8,0,0,0,0,0,0,2.56,0
2391,102.16,14.2972,14.3555,14.0812,31,-6.25,0,1499.5,0,20,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66347,1,8,0,0,0,0,0,0,2.56,0
2392,102.2,14.2972,14.3555,14.0812,31,-6.25,0,1501.5,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66352,1,8,0,0,0,0,0,0,2.56,0
2393,102.24,14.2972,14.3555,14.0812,31,-6.25,0,1516.5,0,18.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66356,1,8,0,0,0,0,0,0,2.56,0
2394,102.28,14.2565,14.3555,14.0812,31,-6.25,0,1505.5,0,19.5,59,9.62,1.62,0,9.01961,0,14.3647,5.51,-8.66356,1,8,0,0,0,0,0,0,2.56,0
2395,102.32,14.1289,14.3555,14.0812,31,-6.25,0,1506.5,0,19.5,59,9.67,1.62,0,9.01961,0,14.3647,5.51,-8.66354,1,8,0,0,0,0,0,0,2.56,0
2396,102.36,14.2565,14.3555,14.0812,31,-6.25,0,1497.75,0,20,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66345,1,8,0,0,0,0,0,0,2.56,0
2397,102.4,14.2565,14.3555,14.0812,31,-6.25,0,1494.75,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66345,1,8,0,0,0,0,0,0,2.56,0
2398,102.44,14.2565,14.3555,14.0812,31,-6.25,0,1504.5,0,19.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66343,1,8,0,0,0,0,0,0,2.56,0
2399,102.48,14.1714,14.4703,14.0812,31,-6.25,0,1509.5,0,19,59,9.62,1.62,0,9.01961,0,14.3647,5.51,-8.66343,1,8,0,0,0,0,0,0,2.56,0
2400,102.52,14.3397,14.4703,14.0878,31,-6.25,0,1508,0,19.5,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66348,1,8,0,0,0,0,0,0,2.56,0
2401,102.56,14.2565,14.4703,14.0878,31,-6.25,0,1518.5,0,18.5,59,9.67,1.62,0,9.01961,0,14.3647,5.51,-8.66346,1,8,0,0,0,0,0,0,2.56,0
2402,102.6,14.2565,14.4703,14.0878,31,-6.25,0,1510.25,0,19.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66346,1,8,0,0,0,0,0,0,2.56,0
2403,102.64,14.2972,14.4703,14.0878,31,-6.25,0,1494,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66344,1,8,0,0,0,0,0,0,2.56,0
2404,102.68,14.2972,14.4703,14.0878,31,-6.25,0,1508.5,0,19.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2405,102.72,14.3823,14.3555,14.0878,31,-6.25,0,1517.25,0,19,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2406,102.76,14.3823,14.3555,14.0944,31,-6.25,0,1508,0,19.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66346,1,8,0,0,0,0,0,0,2.56,0
2407,102.8,14.3397,14.3555,14.0944,31,-6.25,0,1494.25,0,20.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66346,1,8,0,0,0,0,0,0,2.56,0
2408,102.84,14.2972,14.3555,14.0944,31,-6.25,0,1505.25,0,20,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66344,1,8,0,0,0,0,0,0,2.56,0
2409,102.88,14.3823,14.3555,14.0944,31,-6.25,0,1502.25,0,20,59,9.45,1.6,0,9.01961,0,14.3647,5.51,-8.66348,1,8,0,0,0,0,0,0,2.56,0
2410,102.92,14.3397,14.3555,14.0944,31,-6.25,0,1497.5,0,20.5,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66348,1,8,0,0,0,0,0,0,2.56,0
2411,102.96,14.3823,14.3555,14.0944,31,-6.25,0,1492.75,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.6634,1,8,0,0,0,0,0,0,2.56,0
2412,103,14.3397,14.3555,14.0944,31,-6.25,0,1499.75,0,20,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2413,103.04,14.3823,14.3555,14.0944,31,-6.25,0,1494,0,20.5,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2414,103.08,14.2972,14.3555,14.0944,31,-6.25,0,1485.5,0,21,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2415,103.12,14.3397,14.4703,14.0944,31,-6.25,0,1496.5,0,20,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66342,1,8,0,0,0,0,0,0,2.56,0
2416,103.16,14.4673,14.4703,14.101,31,-6.25,0,1486.5,0,21,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.6634,1,8,0,0,0,0,0,0,2.56,0
2417,103.2,14.508,14.4703,14.101,31,-6.25,0,1480.25,0,21.5,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2418,103.24,14.3397,14.4703,14.101,31,-6.25,0,1489.5,0,20.5,59,9.39,1.6,0,9.01961,0,14.3647,5.51,-8.66338,1,8,0,0,0,0,0,0,2.56,0
2419,103.28,14.8464,14.4703,14.101,31,-6.25,0,1490.75,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66336,1,8,0,0,0,0,0,0,2.56,0
2420,103.32,15.0572,14.4703,14.101,31,-6.25,0,1503.75,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66334,1,8,0,0,0,0,0,0,2.56,0
2421,103.36,14.9296,14.4703,14.101,31,-6.25,0,1502,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66334,1,8,0,0,0,0,0,0,2.56,0
2422,103.4,15.0147,14.4703,14.1076,31,-6.25,0,1510.25,0,19,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66332,1,8,0,0,0,0,0,0,2.56,0
2423,103.44,15.0572,14.4703,14.1076,31,-6.25,0,1499,0,20,59,9.45,1.6,0,9.01961,0,14.3647,5.51,-8.66332,1,8,0,0,0,0,0,0,2.56,0
2424,103.48,14.9721,14.4703,14.1076,31,-6.25,0,1492.25,0,20.5,59,9.49,1.6,0,9.01961,0,14.3647,5.51,-8.66324,1,8,0,0,0,0,0,0,2.56,0
2425,103.52,15.0978,14.4703,14.1076,31,-6.25,0,1493,0,20.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66328,1,8,0,0,0,0,0,0,2.56,0
2426,103.56,15.0978,14.4703,14.1076,31,-6.25,0,1498.5,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66328,1,8,0,0,0,0,0,0,2.56,0
2427,103.6,15.0147,14.4703,14.1076,31,-6.25,0,1499,0,20,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66327,1,8,0,0,0,0,0,0,2.56,0
2428,103.64,14.9296,14.4703,14.1142,31,-6.25,0,1485.5,0,21,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66331,1,8,0,0,0,0,0,0,2.56,0
2429,103.68,15.0147,14.4703,14.1142,31,-6.25,0,1496.75,0,20,59,9.62,1.62,0,9.01961,0,14.3647,5.51,-8.66331,1,8,0,0,0,0,0,0,2.56,0
2430,103.72,15.0147,14.4703,14.1142,31,-6.25,0,1501,0,19.5,59,9.62,1.62,0,9.01961,0,14.3647,5.51,-8.66329,1,8,0,0,0,0,0,0,2.56,0
2431,103.76,15.0147,14.4703,14.1142,31,-6.25,0,1494,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66329,1,8,0,0,0,0,0,0,2.56,0
2432,103.8,15.0147,14.4703,14.1142,31,-6.25,0,1488.25,0,20.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66327,1,8,0,0,0,0,0,0,2.56,0
2433,103.84,15.0147,14.4703,14.1142,31,-6.25,0,1492.25,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66319,1,8,0,0,0,0,0,0,2.56,0
2434,103.88,15.0147,14.4703,14.1142,31,-6.25,0,1502,0,19.5,59,9.52,1.6,0,9.01961,0,14.3647,5.51,-8.66319,1,8,0,0,0,0,0,0,2.56,0
2435,103.92,15.0978,14.4703,14.1142,31,-6.25,0,1504.75,0,19,59,9.55,1.6,0,9.01961,0,14.3647,5.51,-8.66317,1,8,0,0,0,0,0,0,2.56,0
2436,103.96,15.0978,14.4703,14.1142,31,-6.25,0,1499.75,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66316,1,8,0,0,0,0,0,0,2.56,0
2437,104,15.0572,14.4703,14.1142,31,-6.25,0,1497,0,20,59,9.6,1.6,0,9.01961,0,14.3647,5.51,-8.66316,1,8,0,0,0,0,0,0,2.56,0
2438,104.04,14.9721,14.4703,14.1208,31,-6.25,0,1498,0,20,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.6632,1,8,0,0,0,0,0,0,2.56,0
2439,104.08,14.9721,14.4703,14.1208,31,-6.25,0,1494.5,0,20,59,9.48,1.6,0,9.01961,0,14.3647,5.51,-8.6632,1,8,0,0,0,0,0,0,2.56,0
2440,104.12,14.8464,14.4703,14.1208,31,-6.25,0,1497.25,0,20,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66318,1,8,0,0,0,0,0,0,2.56,0
2441,104.16,14.9296,14.4703,14.1208,31,-6.25,0,1511.25,0,18.5,59,9.62,1.6,0,9.01961,0,14.3647,5.51,-8.66317,1,8,0,0,0,0,0,0,2.56,0
2442,104.2,15.0147,14.4703,14.1208,31,-6.25,0,1515,0,18.5,59,9.57,1.62,0,9.01961,0,14.3647,5.51,-8.66317,1,8,0,0,0,0,0,0,2.56,0
2443,104.24,14.9721,14.4703,14.1208,31,-6.25,0,1505.75,0,19.5,59,9.57,1.6,0,9.01961,0,14.3647,5.51,-8.66315,1,8,0,0,0,0,0,0,2.56,0
